Frequency,Channel A,Channel B
(MHz),(dBu),(dBu)

3.43513489,-72.94576000,-113.29520000
3.43561172,-75.30313000,-116.79780000
3.43608856,-73.64650000,-113.89680000
3.43656540,-75.90319000,-110.45210000
3.43704224,-83.26390000,-114.67500000
3.43751907,-81.10080000,-113.27230000
3.43799591,-79.06511000,-112.34180000
3.43847275,-86.44067000,-116.58360000
3.43894958,-96.53764000,-114.20250000
3.43942642,-88.92941000,-110.91180000
3.43990326,-77.40290000,-112.32250000
3.44038010,-73.93156000,-107.25380000
3.44085693,-77.56146000,-108.06840000
3.44133377,-78.80380000,-124.26270000
3.44181061,-79.83845000,-116.68100000
3.44228745,-83.40189000,-115.25410000
3.44276428,-77.29775000,-121.14970000
3.44324112,-75.53716000,-113.56320000
3.44371796,-75.56594000,-114.74730000
3.44419479,-77.26160000,-110.90310000
3.44467163,-87.49828000,-117.59110000
3.44514847,-86.56664000,-118.23390000
3.44562531,-77.33181000,-114.28890000
3.44610214,-78.34464000,-112.03050000
3.44657898,-80.73028000,-112.91750000
3.44705582,-77.60726000,-112.99170000
3.44753265,-83.72491000,-113.07060000
3.44800949,-86.08684000,-128.05170000
3.44848633,-85.96203000,-110.82560000
3.44896317,-91.82802000,-110.14880000
3.44944000,-79.28930000,-121.98530000
3.44991684,-75.57981000,-122.07910000
3.45039368,-73.32594000,-113.64990000
3.45087051,-74.99699000,-108.29760000
3.45134735,-82.09171000,-110.36170000
3.45182419,-97.41763000,-113.06820000
3.45230103,-85.71320000,-109.06960000
3.45277786,-77.42148000,-113.86520000
3.45325470,-76.93847000,-129.65270000
3.45373154,-92.32524000,-120.92190000
3.45420837,-81.09967000,-137.43910000
3.45468521,-76.17444000,-112.42610000
3.45516205,-76.98370000,-106.01980000
3.45563889,-83.48822000,-105.45660000
3.45611572,-97.32245000,-110.33460000
3.45659256,-83.49254000,-113.49040000
3.45706940,-80.22556000,-108.89760000
3.45754623,-87.42077000,-113.00740000
3.45802307,-78.34828000,-118.45380000
3.45849991,-76.11648000,-123.60860000
3.45897675,-85.69881000,-128.81870000
3.45945358,-91.20778000,-115.34050000
3.45993042,-93.75744000,-117.19610000
3.46040726,-80.51817000,-110.14340000
3.46088409,-77.93236000,-111.30910000
3.46136093,-78.41636000,-116.41970000
3.46183777,-81.06253000,-108.87800000
3.46231461,-77.60803000,-108.84140000
3.46279144,-80.82475000,-113.26650000
3.46326828,-80.52855000,-115.94470000
3.46374512,-86.67985000,-108.94290000
3.46422195,-77.27764000,-117.23220000
3.46469879,-76.00661000,-125.81720000
3.46517563,-85.30577000,-112.65620000
3.46565247,-82.88881000,-109.69330000
3.46612930,-85.45375000,-115.73280000
3.46660614,-81.08414000,-125.15520000
3.46708298,-78.90676000,-122.52980000
3.46755981,-75.58508000,-118.16910000
3.46803665,-75.35477000,-116.20770000
3.46851349,-77.22215000,-113.38510000
3.46899033,-90.78217000,-114.73980000
3.46946716,-84.54234000,-123.84530000
3.46994400,-85.72266000,-114.05030000
3.47042084,-80.48553000,-113.80290000
3.47089767,-90.53908000,-126.52340000
3.47137451,-90.20354000,-119.42340000
3.47185135,-84.89669000,-112.03160000
3.47232819,-78.29182000,-123.55900000
3.47280502,-80.91354000,-114.23620000
3.47328186,-91.37997000,-112.99160000
3.47375870,-73.56966000,-107.86130000
3.47423553,-70.48019000,-109.06030000
3.47471237,-74.51228000,-108.51140000
3.47518921,-83.04790000,-108.67680000
3.47566605,-81.35709000,-114.05700000
3.47614288,-75.98191000,-113.08420000
3.47661972,-72.82085000,-118.84590000
3.47709656,-74.80346000,-117.56490000
3.47757339,-81.53589000,-116.15800000
3.47805023,-82.65262000,-114.16510000
3.47852707,-80.64645000,-118.66720000
3.47900391,-79.44854000,-123.59020000
3.47948074,-77.13781000,-116.26360000
3.47995758,-75.13939000,-115.22200000
3.48043442,-76.29491000,-112.69060000
3.48091125,-77.87482000,-120.82140000
3.48138809,-78.68203000,-116.63750000
3.48186493,-82.24626000,-112.41570000
3.48234177,-83.92664000,-112.05450000
3.48281860,-94.51065000,-116.33280000
3.48329544,-84.21882000,-124.12890000
3.48377228,-81.75618000,-119.45640000
3.48424911,-80.64397000,-112.54590000
3.48472595,-75.20361000,-108.42140000
3.48520279,-75.84012000,-112.56140000
3.48567963,-76.56470000,-117.49800000
3.48615646,-77.17739000,-118.82250000
3.48663330,-80.70835000,-112.68090000
3.48711014,-82.11299000,-112.62620000
3.48758698,-86.16190000,-115.33810000
3.48806381,-84.51145000,-110.70460000
3.48854065,-80.09239000,-117.18950000
3.48901749,-84.58077000,-123.68740000
3.48949432,-86.56697000,-117.99960000
3.48997116,-84.82658000,-113.74530000
3.49044800,-78.76828000,-112.59110000
3.49092484,-76.75254000,-111.83440000
3.49140167,-83.72849000,-111.99520000
3.49187851,-79.06251000,-111.14440000
3.49235535,-78.53642000,-109.68270000
3.49283218,-85.54196000,-111.31680000
3.49330902,-80.08025000,-110.87090000
3.49378586,-79.22148000,-113.65290000
3.49426270,-80.81420000,-117.11250000
3.49473953,-80.39876000,-114.59240000
3.49521637,-79.14615000,-112.59490000
3.49569321,-87.09206000,-109.60530000
3.49617004,-80.81664000,-115.37600000
3.49664688,-78.55056000,-115.15980000
3.49712372,-88.70416000,-115.68290000
3.49760056,-86.96381000,-111.63130000
3.49807739,-84.49257000,-113.58880000
3.49855423,-75.81621000,-120.69250000
3.49903107,-73.02475000,-117.90890000
3.49950790,-80.46165000,-119.18020000
3.49998474,-83.16060000,-115.17150000
3.50046158,-87.86918000,-113.21590000
3.50093842,-89.35129000,-114.07420000
3.50141525,-88.95990000,-118.36140000
3.50189209,-83.10031000,-121.63540000
3.50236893,-76.62828000,-119.26410000
3.50284576,-73.48210000,-118.11640000
3.50332260,-74.22387000,-126.48820000
3.50379944,-79.73522000,-118.49800000
3.50427628,-81.15720000,-114.43200000
3.50475311,-79.29597000,-121.48010000
3.50522995,-81.93978000,-124.47800000
3.50570679,-84.54454000,-120.05330000
3.50618362,-77.61376000,-123.64760000
3.50666046,-72.99180000,-106.93750000
3.50713730,-74.47961000,-106.20690000
3.50761414,-78.74606000,-113.25370000
3.50809097,-79.69985000,-112.73760000
3.50856781,-80.02479000,-109.77150000
3.50904465,-80.59953000,-109.36620000
3.50952148,-76.68372000,-108.09650000
3.50999832,-76.52003000,-109.17350000
3.51047516,-79.13878000,-107.78090000
3.51095200,-80.71429000,-109.75060000
3.51142883,-78.50423000,-115.19930000
3.51190567,-78.15936000,-115.70490000
3.51238251,-98.86494000,-118.41250000
3.51285934,-79.26836000,-114.00340000
3.51333618,-78.30714000,-111.74370000
3.51381302,-80.92191000,-111.94400000
3.51428986,-84.88869000,-117.40050000
3.51476669,-83.26768000,-123.97550000
3.51524353,-85.18858000,-120.00070000
3.51572037,-81.47477000,-118.49990000
3.51619720,-77.79993000,-113.89870000
3.51667404,-79.64598000,-113.75770000
3.51715088,-86.24654000,-116.00930000
3.51762772,-84.91661000,-123.63230000
3.51810455,-81.27795000,-112.66490000
3.51858139,-85.25713000,-106.85500000
3.51905823,-88.08071000,-105.31560000
3.51953506,-79.42787000,-110.70890000
3.52001190,-76.01534000,-113.57510000
3.52048874,-77.94714000,-107.58400000
3.52096558,-83.49371000,-113.56180000
3.52144241,-88.40494000,-121.41210000
3.52191925,-85.03050000,-112.12280000
3.52239609,-101.01240000,-108.33610000
3.52287292,-83.38734000,-109.27340000
3.52334976,-79.50041000,-109.10580000
3.52382660,-86.65813000,-109.99100000
3.52430344,-91.94279000,-114.87310000
3.52478027,-93.73195000,-114.39130000
3.52525711,-84.43332000,-114.37530000
3.52573395,-77.72822000,-115.08680000
3.52621078,-78.45223000,-114.17630000
3.52668762,-78.63769000,-109.68110000
3.52716446,-79.39481000,-109.15750000
3.52764130,-79.62541000,-111.82510000
3.52811813,-78.23936000,-117.61470000
3.52859497,-78.45455000,-119.85500000
3.52907181,-77.44249000,-120.14520000
3.52954865,-77.55891000,-117.38250000
3.53002548,-79.13659000,-118.56690000
3.53050232,-79.21677000,-124.02440000
3.53097916,-78.75690000,-118.16980000
3.53145599,-78.00697000,-111.41090000
3.53193283,-78.83182000,-115.58220000
3.53240967,-79.93967000,-112.53020000
3.53288651,-84.10194000,-124.03400000
3.53336334,-81.60384000,-113.63050000
3.53384018,-87.65357000,-111.68100000
3.53431702,-76.49075000,-111.12610000
3.53479385,-84.33043000,-107.96410000
3.53527069,-80.62283000,-107.16290000
3.53574753,-75.40237000,-110.26930000
3.53622437,-76.58307000,-122.90440000
3.53670120,-83.30497000,-121.71350000
3.53717804,-80.72786000,-126.13100000
3.53765488,-77.13486000,-130.97420000
3.53813171,-77.55798000,-116.58420000
3.53860855,-79.88524000,-113.14550000
3.53908539,-86.87935000,-116.86950000
3.53956223,-84.81869000,-117.91780000
3.54003906,-77.47076000,-114.07930000
3.54051590,-76.09781000,-114.86430000
3.54099274,-83.24625000,-113.84740000
3.54146957,-75.81264000,-112.82640000
3.54194641,-76.96539000,-117.18160000
3.54242325,-81.33235000,-119.26610000
3.54290009,-78.13407000,-116.63100000
3.54337692,-78.93324000,-111.75480000
3.54385376,-82.24606000,-114.49140000
3.54433060,-75.63068000,-120.31320000
3.54480743,-75.00795000,-113.23520000
3.54528427,-76.95510000,-113.14120000
3.54576111,-84.98105000,-111.53090000
3.54623795,-96.02829000,-110.37040000
3.54671478,-82.72815000,-112.37950000
3.54719162,-77.87315000,-110.91290000
3.54766846,-86.35072000,-111.87500000
3.54814529,-80.25015000,-109.99340000
3.54862213,-77.13574000,-109.63660000
3.54909897,-78.16393000,-116.61980000
3.54957581,-87.51915000,-113.99000000
3.55005264,-80.08086000,-113.84830000
3.55052948,-72.57825000,-109.55740000
3.55100632,-70.42754000,-105.60060000
3.55148315,-73.78499000,-107.30100000
3.55195999,-77.96414000,-114.43280000
3.55243683,-74.91077000,-136.08330000
3.55291367,-71.33926000,-123.42680000
3.55339050,-75.41321000,-115.33980000
3.55386734,-95.02753000,-115.53170000
3.55434418,-86.67702000,-115.08500000
3.55482101,-78.71919000,-111.68530000
3.55529785,-73.40506000,-114.38370000
3.55577469,-80.59941000,-116.17490000
3.55625153,-88.21046000,-115.02420000
3.55672836,-76.65173000,-118.77630000
3.55720520,-71.93788000,-123.45450000
3.55768204,-72.72492000,-109.15970000
3.55815887,-75.98727000,-112.73090000
3.55863571,-77.30589000,-114.98820000
3.55911255,-75.51643000,-112.90970000
3.55958939,-76.73737000,-116.63520000
3.56006622,-86.27898000,-124.78880000
3.56054306,-81.26851000,-118.14780000
3.56101990,-76.90166000,-121.99240000
3.56149673,-76.31538000,-115.97890000
3.56197357,-80.59564000,-118.48420000
3.56245041,-85.96573000,-116.69310000
3.56292725,-77.90610000,-110.68240000
3.56340408,-74.75692000,-110.13140000
3.56388092,-75.79803000,-110.88740000
3.56435776,-79.74026000,-118.15960000
3.56483459,-78.17443000,-123.10220000
3.56531143,-81.16196000,-118.69860000
3.56578827,-90.75909000,-111.93010000
3.56626511,-83.08141000,-116.19060000
3.56674194,-74.75594000,-123.81590000
3.56721878,-76.13238000,-117.51260000
3.56769562,-78.78870000,-120.61110000
3.56817245,-84.85778000,-113.00150000
3.56864929,-77.72157000,-119.51230000
3.56912613,-77.84723000,-112.57630000
3.56960297,-78.53320000,-111.13630000
3.57007980,-79.61295000,-117.31960000
3.57055664,-77.79747000,-125.32340000
3.57103348,-75.90579000,-126.83070000
3.57151031,-81.05405000,-131.99180000
3.57198715,-84.95784000,-127.65790000
3.57246399,-94.72029000,-115.25560000
3.57294083,-83.57483000,-111.69370000
3.57341766,-87.18030000,-117.62380000
3.57389450,-95.79922000,-115.16760000
3.57437134,-79.44780000,-112.36620000
3.57484818,-75.09612000,-117.22250000
3.57532501,-78.34178000,-121.34660000
3.57580185,-77.24559000,-116.86960000
3.57627869,-75.92475000,-114.15190000
3.57675552,-80.04691000,-117.30890000
3.57723236,-76.67024000,-120.69480000
3.57770920,-75.51639000,-119.88240000
3.57818604,-80.37865000,-122.30730000
3.57866287,-88.58742000,-115.00470000
3.57913971,-86.24840000,-114.90950000
3.57961655,-84.35616000,-112.71410000
3.58009338,-80.59404000,-116.86630000
3.58057022,-78.80255000,-119.47620000
3.58104706,-78.77568000,-125.82210000
3.58152390,-74.84477000,-113.53630000
3.58200073,-75.65391000,-110.73190000
3.58247757,-82.33796000,-112.02430000
3.58295441,-80.25479000,-110.00930000
3.58343124,-74.91072000,-110.11850000
3.58390808,-70.37733000,-124.52410000
3.58438492,-70.77292000,-112.96030000
3.58486176,-77.11018000,-109.53220000
3.58533859,-91.30020000,-108.92310000
3.58581543,-78.69261000,-113.84300000
3.58629227,-77.75804000,-116.56970000
3.58676910,-81.64203000,-118.30460000
3.58724594,-90.22248000,-120.82810000
3.58772278,-87.45859000,-117.48210000
3.58819962,-80.55841000,-118.70390000
3.58867645,-76.02830000,-111.19840000
3.58915329,-72.41405000,-110.58580000
3.58963013,-75.47949000,-126.01640000
3.59010696,-85.41077000,-115.23550000
3.59058380,-90.96049000,-116.74550000
3.59106064,-81.00883000,-113.60240000
3.59153748,-87.11320000,-113.42510000
3.59201431,-79.63821000,-113.27950000
3.59249115,-81.23135000,-109.28610000
3.59296799,-84.97028000,-113.09230000
3.59344482,-79.41300000,-110.87010000
3.59392166,-81.05215000,-113.98320000
3.59439850,-91.91894000,-125.58900000
3.59487534,-84.97971000,-114.86710000
3.59535217,-80.28719000,-109.67980000
3.59582901,-84.41039000,-113.03790000
3.59630585,-86.74617000,-124.42130000
3.59678268,-93.99560000,-114.43600000
3.59725952,-78.32138000,-118.11450000
3.59773636,-73.84772000,-129.62690000
3.59821320,-74.38802000,-120.17330000
3.59869003,-79.58627000,-117.60100000
3.59916687,-86.85906000,-113.72330000
3.59964371,-82.48880000,-111.75090000
3.60012054,-91.17421000,-112.17900000
3.60059738,-84.59734000,-114.80950000
3.60107422,-74.74824000,-125.56360000
3.60155106,-75.30565000,-112.51780000
3.60202789,-82.74191000,-119.90700000
3.60250473,-88.36789000,-113.27560000
3.60298157,-79.26901000,-112.93550000
3.60345840,-79.45798000,-112.02170000
3.60393524,-81.96456000,-112.36510000
3.60441208,-72.42323000,-119.03990000
3.60488892,-71.53465000,-111.66840000
3.60536575,-73.25398000,-113.15930000
3.60584259,-76.19579000,-110.82180000
3.60631943,-83.91081000,-108.86630000
3.60679626,-84.42193000,-112.34970000
3.60727310,-78.96813000,-114.25880000
3.60774994,-86.44685000,-110.11770000
3.60822678,-89.31103000,-124.42500000
3.60870361,-82.94990000,-111.22070000
3.60918045,-76.24976000,-109.79600000
3.60965729,-74.22214000,-112.53080000
3.61013412,-76.72752000,-122.27700000
3.61061096,-77.48061000,-119.71120000
3.61108780,-82.06992000,-111.69930000
3.61156464,-88.09409000,-111.55980000
3.61204147,-78.67634000,-123.24690000
3.61251831,-73.45824000,-114.07190000
3.61299515,-70.75126000,-114.84180000
3.61347198,-72.36716000,-111.01490000
3.61394882,-76.23231000,-111.41480000
3.61442566,-78.68153000,-118.12140000
3.61490250,-86.86261000,-113.45770000
3.61537933,-81.29643000,-116.52110000
3.61585617,-75.90878000,-121.56250000
3.61633301,-75.04334000,-124.47670000
3.61680984,-72.41291000,-110.66630000
3.61728668,-71.15457000,-109.56070000
3.61776352,-76.05052000,-112.35940000
3.61824036,-91.43246000,-114.66510000
3.61871719,-79.02450000,-114.05580000
3.61919403,-81.05789000,-110.32360000
3.61967087,-87.39567000,-117.69580000
3.62014771,-77.27989000,-119.48220000
3.62062454,-81.80865000,-113.99340000
3.62110138,-84.01018000,-119.41800000
3.62157822,-79.84420000,-117.91490000
3.62205505,-79.78606000,-116.22980000
3.62253189,-81.66413000,-115.05350000
3.62300873,-82.68898000,-110.04520000
3.62348557,-83.06893000,-110.05470000
3.62396240,-86.51048000,-132.86640000
3.62443924,-86.86089000,-114.58480000
3.62491608,-86.89948000,-111.50080000
3.62539291,-77.96752000,-110.47350000
3.62586975,-74.98035000,-110.74250000
3.62634659,-77.88686000,-108.47360000
3.62682343,-89.66465000,-108.83500000
3.62730026,-80.93512000,-111.26430000
3.62777710,-83.47008000,-111.08150000
3.62825394,-80.42179000,-114.67670000
3.62873077,-80.00202000,-113.06190000
3.62920761,-77.22578000,-112.47200000
3.62968445,-71.72934000,-119.46850000
3.63016129,-78.33449000,-126.12590000
3.63063812,-83.85988000,-121.60930000
3.63111496,-83.87401000,-114.18080000
3.63159180,-81.65404000,-116.81020000
3.63206863,-79.90484000,-126.95920000
3.63254547,-82.27332000,-119.92340000
3.63302231,-80.30335000,-122.52340000
3.63349915,-85.61054000,-112.89310000
3.63397598,-81.38543000,-109.89430000
3.63445282,-76.19208000,-118.03030000
3.63492966,-76.40487000,-117.82070000
3.63540649,-76.06736000,-110.17540000
3.63588333,-76.68607000,-109.32260000
3.63636017,-81.31841000,-124.15050000
3.63683701,-86.34933000,-121.60320000
3.63731384,-74.59920000,-119.69550000
3.63779068,-72.12770000,-111.45730000
3.63826752,-74.11391000,-110.26460000
3.63874435,-76.98242000,-122.94200000
3.63922119,-84.11441000,-119.52100000
3.63969803,-79.25089000,-114.27850000
3.64017487,-84.04160000,-109.88480000
3.64065170,-84.80010000,-115.19700000
3.64112854,-82.42273000,-123.86950000
3.64160538,-89.31946000,-112.36170000
3.64208221,-78.38922000,-111.62100000
3.64255905,-76.31109000,-107.74990000
3.64303589,-74.54202000,-112.84060000
3.64351273,-77.47943000,-118.76430000
3.64398956,-81.31792000,-113.50860000
3.64446640,-72.26554000,-109.25780000
3.64494324,-70.65620000,-110.05000000
3.64542007,-74.63071000,-112.73600000
3.64589691,-80.34337000,-111.04320000
3.64637375,-83.65150000,-113.86590000
3.64685059,-88.36044000,-130.27120000
3.64732742,-85.25066000,-116.56570000
3.64780426,-81.43909000,-115.72450000
3.64828110,-86.63957000,-111.69470000
3.64875793,-97.69962000,-112.25450000
3.64923477,-82.77058000,-118.45760000
3.64971161,-82.37546000,-115.89450000
3.65018845,-88.65195000,-114.25280000
3.65066528,-78.44767000,-136.36380000
3.65114212,-81.55191000,-117.97070000
3.65161896,-82.87070000,-122.02720000
3.65209579,-77.07580000,-115.10630000
3.65257263,-74.85509000,-114.61820000
3.65304947,-74.11990000,-117.70670000
3.65352631,-77.72071000,-114.05060000
3.65400314,-81.37268000,-115.24630000
3.65447998,-74.37254000,-115.97370000
3.65495682,-76.45178000,-111.70550000
3.65543365,-76.52072000,-109.25610000
3.65591049,-78.47758000,-111.08600000
3.65638733,-82.89040000,-130.49380000
3.65686417,-81.49197000,-120.77650000
3.65734100,-83.70927000,-115.30700000
3.65781784,-92.04942000,-117.34910000
3.65829468,-83.28970000,-117.74630000
3.65877151,-75.07999000,-114.39320000
3.65924835,-73.28058000,-117.25060000
3.65972519,-75.02046000,-119.54880000
3.66020203,-76.84325000,-111.13840000
3.66067886,-78.65942000,-109.26910000
3.66115570,-79.11952000,-111.94850000
3.66163254,-79.33263000,-110.80520000
3.66210938,-81.07896000,-110.40950000
3.66258621,-100.11150000,-109.38120000
3.66306305,-80.35724000,-108.96540000
3.66353989,-82.18904000,-116.04470000
3.66401672,-104.19140000,-119.63250000
3.66449356,-101.32320000,-113.65080000
3.66497040,-90.42945000,-109.07340000
3.66544724,-76.02480000,-111.54430000
3.66592407,-73.52032000,-121.71340000
3.66640091,-83.35463000,-109.21150000
3.66687775,-80.00616000,-109.70670000
3.66735458,-77.06464000,-116.46450000
3.66783142,-77.61356000,-110.06850000
3.66830826,-86.14064000,-113.43120000
3.66878510,-81.53260000,-119.23980000
3.66926193,-76.48136000,-111.19220000
3.66973877,-72.01620000,-110.30240000
3.67021561,-74.48910000,-114.55700000
3.67069244,-80.99613000,-121.13310000
3.67116928,-84.50843000,-118.53400000
3.67164612,-82.79364000,-117.20270000
3.67212296,-88.40547000,-110.21620000
3.67259979,-82.77279000,-111.72060000
3.67307663,-80.97159000,-119.49030000
3.67355347,-78.32213000,-113.91780000
3.67403030,-80.49042000,-110.08280000
3.67450714,-90.56047000,-114.42920000
3.67498398,-79.89233000,-111.25760000
3.67546082,-78.71902000,-108.57180000
3.67593765,-75.41464000,-110.05840000
3.67641449,-73.65318000,-113.74460000
3.67689133,-76.92487000,-111.89540000
3.67736816,-111.91600000,-110.11720000
3.67784500,-78.90702000,-112.39340000
3.67832184,-78.86565000,-111.62670000
3.67879868,-81.30742000,-113.48270000
3.67927551,-82.02264000,-122.66760000
3.67975235,-81.49903000,-117.13110000
3.68022919,-82.35683000,-116.73550000
3.68070602,-81.90305000,-122.13570000
3.68118286,-80.35930000,-117.27870000
3.68165970,-82.36002000,-116.06550000
3.68213654,-93.27721000,-115.83540000
3.68261337,-85.78027000,-116.44200000
3.68309021,-86.15544000,-111.05140000
3.68356705,-85.05555000,-110.80080000
3.68404388,-89.25296000,-113.37610000
3.68452072,-95.67087000,-118.06150000
3.68499756,-82.18568000,-118.44370000
3.68547440,-83.30666000,-111.07280000
3.68595123,-88.22381000,-109.32960000
3.68642807,-83.77206000,-123.68350000
3.68690491,-83.18058000,-113.33530000
3.68738174,-75.33624000,-113.75900000
3.68785858,-70.85840000,-130.10120000
3.68833542,-71.55267000,-113.85220000
3.68881226,-79.90189000,-117.07550000
3.68928909,-80.52758000,-115.96770000
3.68976593,-74.41849000,-119.09640000
3.69024277,-79.05904000,-112.35260000
3.69071960,-89.59988000,-107.93650000
3.69119644,-99.95924000,-109.03910000
3.69167328,-82.31313000,-108.38130000
3.69215012,-81.76712000,-109.73760000
3.69262695,-79.98439000,-116.82360000
3.69310379,-80.91563000,-120.63860000
3.69358063,-80.81234000,-114.95140000
3.69405746,-81.90359000,-110.02920000
3.69453430,-81.46774000,-113.07140000
3.69501114,-88.00653000,-119.27520000
3.69548798,-88.55869000,-111.32830000
3.69596481,-84.48711000,-109.79570000
3.69644165,-87.84610000,-112.01740000
3.69691849,-85.66764000,-111.91420000
3.69739532,-79.24947000,-110.76470000
3.69787216,-86.86317000,-116.45060000
3.69834900,-75.83617000,-115.21140000
3.69882584,-76.10047000,-111.08410000
3.69930267,-80.52272000,-115.13730000
3.69977951,-88.57941000,-112.51550000
3.70025635,-76.37003000,-107.89960000
3.70073318,-75.69233000,-109.97030000
3.70121002,-77.68411000,-111.52050000
3.70168686,-77.16597000,-114.07190000
3.70216370,-77.71257000,-115.40970000
3.70264053,-81.21190000,-112.75540000
3.70311737,-74.66969000,-112.91640000
3.70359421,-70.93559000,-110.98030000
3.70407104,-73.21358000,-111.09610000
3.70454788,-85.05487000,-114.25950000
3.70502472,-81.88607000,-117.43390000
3.70550156,-78.25618000,-123.82690000
3.70597839,-76.73048000,-117.24190000
3.70645523,-75.77293000,-118.17580000
3.70693207,-77.50087000,-117.63730000
3.70740891,-95.70999000,-119.20940000
3.70788574,-79.64734000,-123.40490000
3.70836258,-77.08804000,-127.61910000
3.70883942,-74.83545000,-118.31100000
3.70931625,-76.26923000,-112.91110000
3.70979309,-87.77351000,-120.53040000
3.71026993,-84.68756000,-120.98910000
3.71074677,-90.99506000,-117.11640000
3.71122360,-76.18513000,-114.67040000
3.71170044,-76.81560000,-117.41100000
3.71217728,-86.86858000,-115.56040000
3.71265411,-94.57742000,-113.72590000
3.71313095,-87.85526000,-120.73730000
3.71360779,-81.14737000,-111.38940000
3.71408463,-83.14734000,-111.10220000
3.71456146,-85.56260000,-109.34220000
3.71503830,-83.86227000,-109.12670000
3.71551514,-95.32051000,-119.43440000
3.71599197,-91.30861000,-113.43510000
3.71646881,-84.58897000,-122.31830000
3.71694565,-88.55262000,-122.31380000
3.71742249,-88.30003000,-107.95760000
3.71789932,-90.87587000,-106.69340000
3.71837616,-79.35197000,-115.03830000
3.71885300,-80.81769000,-111.05190000
3.71932983,-100.27470000,-109.00330000
3.71980667,-87.36746000,-110.81680000
3.72028351,-81.82845000,-115.61450000
3.72076035,-80.69543000,-118.27900000
3.72123718,-89.05933000,-114.69350000
3.72171402,-87.40167000,-111.38810000
3.72219086,-86.68373000,-113.95350000
3.72266769,-83.23905000,-115.39300000
3.72314453,-77.18746000,-114.05840000
3.72362137,-81.18517000,-120.93770000
3.72409821,-78.74381000,-115.15430000
3.72457504,-78.80732000,-114.60960000
3.72505188,-82.16351000,-114.38160000
3.72552872,-80.07845000,-117.39590000
3.72600555,-81.50474000,-121.31390000
3.72648239,-86.26784000,-118.96000000
3.72695923,-77.29818000,-115.19460000
3.72743607,-71.04056000,-112.82510000
3.72791290,-70.05866000,-111.35710000
3.72838974,-74.46502000,-112.75320000
3.72886658,-80.16961000,-115.53570000
3.72934341,-79.75913000,-111.54570000
3.72982025,-80.04919000,-111.68020000
3.73029709,-86.56467000,-115.50320000
3.73077393,-81.96532000,-120.30320000
3.73125076,-92.82031000,-114.38060000
3.73172760,-77.71767000,-109.98570000
3.73220444,-74.34296000,-110.09770000
3.73268127,-76.58576000,-112.06860000
3.73315811,-80.89230000,-117.90840000
3.73363495,-82.53723000,-117.51040000
3.73411179,-85.29407000,-116.75550000
3.73458862,-79.78705000,-125.36050000
3.73506546,-76.07157000,-121.13580000
3.73554230,-79.10166000,-124.46300000
3.73601913,-93.03429000,-116.96360000
3.73649597,-89.84875000,-119.65010000
3.73697281,-93.19421000,-120.99810000
3.73744965,-84.55619000,-119.35940000
3.73792648,-76.30854000,-111.98150000
3.73840332,-74.97701000,-114.19390000
3.73888016,-80.23227000,-124.11950000
3.73935699,-84.33397000,-122.75440000
3.73983383,-83.01534000,-115.34930000
3.74031067,-82.73505000,-114.68640000
3.74078751,-80.18502000,-119.03450000
3.74126434,-79.41560000,-117.61340000
3.74174118,-80.14217000,-116.68620000
3.74221802,-81.66038000,-126.61690000
3.74269485,-79.05852000,-117.44540000
3.74317169,-79.04028000,-120.03840000
3.74364853,-84.38461000,-110.85250000
3.74412537,-88.23621000,-113.03670000
3.74460220,-90.81784000,-128.41460000
3.74507904,-88.82526000,-118.07210000
3.74555588,-82.04476000,-116.03330000
3.74603271,-86.47500000,-120.68980000
3.74650955,-80.93670000,-121.81990000
3.74698639,-80.57805000,-126.11140000
3.74746323,-81.81488000,-119.62390000
3.74794006,-91.32489000,-112.95630000
3.74841690,-85.16839000,-113.35570000
3.74889374,-77.96891000,-122.17340000
3.74937057,-76.48631000,-115.96750000
3.74984741,-78.06617000,-110.49150000
3.75032425,-94.89247000,-108.52010000
3.75080109,-83.68596000,-110.06330000
3.75127792,-77.07656000,-116.03020000
3.75175476,-75.39330000,-121.19680000
3.75223160,-77.78035000,-108.12750000
3.75270844,-97.15286000,-105.82110000
3.75318527,-78.84425000,-109.84050000
3.75366211,-81.40015000,-114.64990000
3.75413895,-75.43227000,-112.22880000
3.75461578,-72.77689000,-111.71860000
3.75509262,-75.05896000,-108.48560000
3.75556946,-76.75597000,-106.15760000
3.75604630,-78.00764000,-110.43690000
3.75652313,-81.88232000,-118.39880000
3.75699997,-82.37086000,-116.67370000
3.75747681,-77.56530000,-113.05810000
3.75795364,-77.09360000,-114.99490000
3.75843048,-82.67743000,-115.17110000
3.75890732,-83.33516000,-109.72190000
3.75938416,-85.65451000,-108.36770000
3.75986099,-100.21780000,-112.56890000
3.76033783,-84.14043000,-113.62730000
3.76081467,-75.06680000,-112.26800000
3.76129150,-73.20779000,-115.24220000
3.76176834,-77.99529000,-115.14800000
3.76224518,-91.91753000,-116.18800000
3.76272202,-82.91533000,-119.37110000
3.76319885,-76.68050000,-118.82030000
3.76367569,-77.13079000,-117.99020000
3.76415253,-81.24885000,-110.98620000
3.76462936,-88.59050000,-116.87350000
3.76510620,-87.98033000,-120.90390000
3.76558304,-82.90069000,-118.36340000
3.76605988,-80.47198000,-113.66640000
3.76653671,-81.95044000,-130.32660000
3.76701355,-78.75346000,-111.98290000
3.76749039,-86.46066000,-112.37100000
