Frequency,Channel A,Channel B
2.26974487,-77.83604000,-108.05630000
2.27022171,-77.86874000,-112.14080000
2.27069855,-81.13835000,-124.68340000
2.27117538,-103.81510000,-110.66700000
2.27165222,-84.50893000,-112.39530000
2.27212906,-81.89170000,-117.49640000
2.27260590,-86.63603000,-112.65690000
2.27308273,-85.65929000,-117.26440000
2.27355957,-96.53212000,-115.31010000
2.27403641,-80.13463000,-111.18500000
2.27451324,-79.77500000,-110.69970000
2.27499008,-83.50841000,-114.12110000
2.27546692,-81.53542000,-120.75840000
2.27594376,-78.40985000,-125.88820000
2.27642059,-78.14771000,-121.78240000
2.27689743,-76.08894000,-113.61150000
2.27737427,-73.88223000,-118.03330000
2.27785110,-76.04852000,-117.83810000
2.27832794,-80.69683000,-124.78050000
2.27880478,-76.05796000,-114.96040000
2.27928162,-76.43681000,-116.38460000
2.27975845,-77.62216000,-116.05370000
2.28023529,-73.03297000,-111.11100000
2.28071213,-73.18124000,-110.51800000
2.28118896,-78.87324000,-114.76010000
2.28166580,-85.46478000,-109.98340000
2.28214264,-86.26313000,-107.45550000
2.28261948,-82.84055000,-113.49420000
2.28309631,-81.61640000,-122.06770000
2.28357315,-79.37646000,-120.20470000
2.28404999,-73.17646000,-110.84480000
2.28452682,-73.23184000,-110.17380000
2.28500366,-77.58559000,-112.61170000
2.28548050,-82.42075000,-110.02530000
2.28595734,-83.03104000,-107.07970000
2.28643417,-78.53931000,-108.36250000
2.28691101,-82.17666000,-114.68920000
2.28738785,-95.05375000,-119.95540000
2.28786469,-87.96040000,-119.26150000
2.28834152,-80.58990000,-114.06910000
2.28881836,-78.95041000,-120.59430000
2.28929520,-81.54948000,-131.54870000
2.28977203,-79.89155000,-112.63930000
2.29024887,-75.89894000,-109.22890000
2.29072571,-77.98241000,-110.45680000
2.29120255,-80.87801000,-114.21520000
2.29167938,-86.91962000,-116.12800000
2.29215622,-90.99908000,-120.22720000
2.29263306,-82.60581000,-128.84680000
2.29310989,-74.67584000,-111.24260000
2.29358673,-76.09079000,-110.66300000
2.29406357,-80.91996000,-109.00050000
2.29454041,-77.76900000,-108.07750000
2.29501724,-76.51994000,-113.59070000
2.29549408,-80.42157000,-123.11390000
2.29597092,-83.19305000,-116.72880000
2.29644775,-79.71485000,-114.28600000
2.29692459,-81.29379000,-117.08080000
2.29740143,-79.57216000,-120.62650000
2.29787827,-76.12214000,-129.52300000
2.29835510,-77.48736000,-119.16890000
2.29883194,-80.42690000,-112.84350000
2.29930878,-85.01869000,-113.39190000
2.29978561,-81.45071000,-118.41240000
2.30026245,-82.15895000,-114.04460000
2.30073929,-82.40814000,-117.90950000
2.30121613,-76.06683000,-114.94280000
2.30169296,-76.72717000,-112.29110000
2.30216980,-77.82088000,-110.61110000
2.30264664,-75.30402000,-109.32420000
2.30312347,-76.09718000,-110.46110000
2.30360031,-79.11085000,-110.67680000
2.30407715,-86.01691000,-113.70920000
2.30455399,-76.94041000,-125.96160000
2.30503082,-75.20318000,-111.90790000
2.30550766,-74.29880000,-111.03050000
2.30598450,-73.88590000,-111.27900000
2.30646133,-76.07607000,-109.58520000
2.30693817,-79.13286000,-107.92150000
2.30741501,-82.33806000,-107.10010000
2.30789185,-89.05832000,-108.28420000
2.30836868,-75.78943000,-112.57060000
2.30884552,-74.72786000,-116.41010000
2.30932236,-76.34277000,-129.35690000
2.30979919,-80.25317000,-116.83020000
2.31027603,-83.50025000,-116.56430000
2.31075287,-81.86433000,-113.45820000
2.31122971,-85.05325000,-112.23390000
2.31170654,-78.49797000,-115.80630000
2.31218338,-78.37314000,-113.91430000
2.31266022,-85.92123000,-114.14620000
2.31313705,-89.00925000,-123.45370000
2.31361389,-75.13084000,-114.59420000
2.31409073,-73.99814000,-114.52130000
2.31456757,-76.02773000,-112.33510000
2.31504440,-75.94659000,-112.08070000
2.31552124,-75.29864000,-112.64440000
2.31599808,-75.06416000,-109.86690000
2.31647491,-77.77322000,-108.23040000
2.31695175,-91.06429000,-110.49290000
2.31742859,-89.62253000,-121.38570000
2.31790543,-84.54684000,-118.34530000
2.31838226,-83.25134000,-114.71570000
2.31885910,-79.39503000,-116.76570000
2.31933594,-76.16317000,-112.84480000
2.31981277,-76.83223000,-111.70260000
2.32028961,-80.24258000,-112.72800000
2.32076645,-88.35495000,-112.66650000
2.32124329,-85.04113000,-120.44360000
2.32172012,-83.40287000,-123.08390000
2.32219696,-80.65441000,-110.43370000
2.32267380,-74.92679000,-109.09250000
2.32315063,-77.53078000,-113.75590000
2.32362747,-81.58677000,-111.60420000
2.32410431,-85.05794000,-109.64720000
2.32458115,-85.42565000,-111.51580000
2.32505798,-80.42775000,-112.71320000
2.32553482,-82.68617000,-111.93230000
2.32601166,-82.95305000,-111.53950000
2.32648849,-75.76001000,-109.59840000
2.32696533,-76.77268000,-110.88350000
2.32744217,-86.60607000,-112.95470000
2.32791901,-79.27034000,-116.64230000
2.32839584,-81.47163000,-113.18650000
2.32887268,-89.66342000,-107.12420000
2.32934952,-80.62830000,-109.22680000
2.32982635,-76.71603000,-111.36410000
2.33030319,-78.04990000,-118.28210000
2.33078003,-73.82410000,-114.34340000
2.33125687,-72.41902000,-110.20690000
2.33173370,-75.05293000,-116.98810000
2.33221054,-84.00550000,-119.29500000
2.33268738,-92.63478000,-127.74120000
2.33316422,-90.13055000,-121.01070000
2.33364105,-94.11243000,-126.68810000
2.33411789,-85.26620000,-118.14490000
2.33459473,-84.86189000,-110.92180000
2.33507156,-86.88605000,-112.74620000
2.33554840,-76.06953000,-119.17410000
2.33602524,-73.69475000,-127.04140000
2.33650208,-74.97647000,-126.45450000
2.33697891,-77.72820000,-120.04900000
2.33745575,-75.06971000,-122.55840000
2.33793259,-75.43418000,-114.46920000
2.33840942,-81.02975000,-117.71240000
2.33888626,-80.20383000,-128.73810000
2.33936310,-78.21486000,-120.53040000
2.33983994,-78.31467000,-110.09550000
2.34031677,-77.26382000,-110.70370000
2.34079361,-79.84728000,-111.99160000
2.34127045,-81.03913000,-111.61930000
2.34174728,-79.79557000,-123.33600000
2.34222412,-84.53317000,-116.67540000
2.34270096,-78.74882000,-116.86800000
2.34317780,-75.75473000,-118.04830000
2.34365463,-76.03265000,-115.07340000
2.34413147,-86.61681000,-119.94280000
2.34460831,-79.06332000,-114.50390000
2.34508514,-74.75941000,-112.06130000
2.34556198,-76.37232000,-113.72490000
2.34603882,-81.28765000,-114.85420000
2.34651566,-77.47707000,-116.02970000
2.34699249,-76.00394000,-110.44140000
2.34746933,-80.73677000,-109.50690000
2.34794617,-88.27244000,-114.01860000
2.34842300,-80.78492000,-114.80280000
2.34889984,-75.79893000,-119.49540000
2.34937668,-73.32229000,-109.20810000
2.34985352,-71.57844000,-105.82870000
2.35033035,-74.89216000,-110.08640000
2.35080719,-79.27348000,-116.98990000
2.35128403,-82.78104000,-116.35930000
2.35176086,-92.00248000,-114.90680000
2.35223770,-86.09045000,-110.59510000
2.35271454,-76.32773000,-113.94330000
2.35319138,-72.32008000,-118.79230000
2.35366821,-73.98898000,-116.17790000
2.35414505,-81.04522000,-110.14840000
2.35462189,-84.10064000,-117.11020000
2.35509872,-79.95827000,-119.71440000
2.35557556,-78.10434000,-129.29830000
2.35605240,-82.97647000,-122.80120000
2.35652924,-92.25748000,-137.51510000
2.35700607,-105.10370000,-110.67320000
2.35748291,-88.91005000,-112.40110000
2.35795975,-83.87019000,-126.61530000
2.35843658,-76.46555000,-125.66710000
2.35891342,-72.77954000,-119.96470000
2.35939026,-74.21140000,-117.02820000
2.35986710,-74.66477000,-121.64770000
2.36034393,-74.18069000,-114.30650000
2.36082077,-79.20645000,-114.96790000
2.36129761,-83.72703000,-118.60490000
2.36177444,-75.08754000,-110.07350000
2.36225128,-80.06000000,-106.04630000
2.36272812,-73.91710000,-106.11490000
2.36320496,-70.99374000,-109.85370000
2.36368179,-72.80845000,-111.07460000
2.36415863,-74.48547000,-112.19360000
2.36463547,-76.37836000,-117.51850000
2.36511230,-87.84100000,-114.71890000
2.36558914,-80.07179000,-113.11160000
2.36606598,-78.26719000,-108.12890000
2.36654282,-78.00311000,-114.07590000
2.36701965,-85.88706000,-114.93880000
2.36749649,-80.34135000,-111.27960000
2.36797333,-79.70217000,-109.32370000
2.36845016,-81.57469000,-108.10210000
2.36892700,-74.39626000,-111.05760000
2.36940384,-79.15125000,-117.94680000
2.36988068,-79.29347000,-124.17300000
2.37035751,-74.85069000,-119.38750000
2.37083435,-74.01527000,-119.05540000
2.37131119,-76.48579000,-110.06350000
2.37178802,-76.35545000,-112.27470000
2.37226486,-82.29100000,-109.94730000
2.37274170,-79.00797000,-110.66090000
2.37321854,-76.42535000,-119.85990000
2.37369537,-76.99606000,-116.67660000
2.37417221,-75.39491000,-114.76460000
2.37464905,-82.59673000,-108.85080000
2.37512589,-83.56456000,-108.57300000
2.37560272,-80.39905000,-113.31570000
2.37607956,-77.32423000,-110.83200000
2.37655640,-78.94103000,-107.18440000
2.37703323,-82.95276000,-107.01390000
2.37751007,-101.06180000,-108.81710000
2.37798691,-79.24548000,-114.72390000
2.37846375,-75.97984000,-120.80830000
2.37894058,-84.10960000,-121.46110000
2.37941742,-85.91747000,-117.78300000
2.37989426,-80.12541000,-112.79360000
2.38037109,-82.70064000,-109.41960000
2.38084793,-78.06214000,-109.14840000
2.38132477,-75.12340000,-122.12800000
2.38180161,-83.77641000,-109.51710000
2.38227844,-82.20442000,-110.63920000
2.38275528,-83.35587000,-118.10370000
2.38323212,-78.97279000,-116.02790000
2.38370895,-76.92600000,-119.46030000
2.38418579,-81.28677000,-114.26470000
2.38466263,-87.87586000,-114.03760000
2.38513947,-77.70364000,-119.71240000
2.38561630,-77.87311000,-121.74240000
2.38609314,-80.93861000,-118.59740000
2.38656998,-78.75000000,-117.88310000
2.38704681,-74.53360000,-117.63490000
2.38752365,-73.76679000,-119.05820000
2.38800049,-73.91690000,-111.59180000
2.38847733,-74.12904000,-114.99100000
2.38895416,-78.91179000,-118.11230000
2.38943100,-98.79723000,-110.45700000
2.38990784,-86.26273000,-108.54450000
2.39038467,-83.19541000,-107.26360000
2.39086151,-80.88423000,-110.38960000
2.39133835,-78.62260000,-119.52360000
2.39181519,-78.01463000,-115.98560000
2.39229202,-88.51825000,-123.46700000
2.39276886,-81.19853000,-119.93410000
2.39324570,-86.83453000,-114.26570000
2.39372253,-84.72236000,-112.01640000
2.39419937,-83.20553000,-112.93180000
2.39467621,-86.32195000,-114.87630000
2.39515305,-84.12027000,-117.29550000
2.39562988,-79.26517000,-115.25300000
2.39610672,-83.93884000,-113.34440000
2.39658356,-91.04260000,-115.87830000
2.39706039,-79.98412000,-117.61670000
2.39753723,-75.71515000,-112.98210000
2.39801407,-72.45901000,-109.25540000
2.39849091,-72.15556000,-106.05900000
2.39896774,-73.98077000,-109.46370000
2.39944458,-75.36443000,-113.18350000
2.39992142,-79.71310000,-126.60000000
2.40039825,-86.33492000,-118.49260000
2.40087509,-77.46207000,-117.61720000
2.40135193,-73.81268000,-120.39940000
2.40182877,-75.24457000,-123.01560000
2.40230560,-76.76338000,-113.28790000
2.40278244,-79.59193000,-105.96200000
2.40325928,-80.97664000,-104.08790000
2.40373611,-77.38310000,-109.64630000
2.40421295,-75.95097000,-117.28630000
2.40468979,-80.37518000,-119.48530000
2.40516663,-80.85464000,-115.54650000
2.40564346,-74.01997000,-121.90970000
2.40612030,-72.64428000,-121.64790000
2.40659714,-71.34442000,-118.47580000
2.40707397,-76.46098000,-116.29400000
2.40755081,-87.30339000,-120.91400000
2.40802765,-80.05939000,-118.33480000
2.40850449,-92.15127000,-118.27770000
2.40898132,-80.77116000,-116.28930000
2.40945816,-91.40929000,-117.41450000
2.40993500,-85.18020000,-116.63570000
2.41041183,-80.49247000,-119.89980000
2.41088867,-75.26935000,-129.44750000
2.41136551,-74.65831000,-119.00030000
2.41184235,-75.67550000,-111.41070000
2.41231918,-72.67531000,-108.18050000
2.41279602,-71.11871000,-108.81550000
2.41327286,-73.51442000,-110.68970000
2.41374969,-78.99850000,-119.41370000
2.41422653,-95.09364000,-116.23800000
2.41470337,-82.65434000,-112.63980000
2.41518021,-78.37112000,-118.25460000
2.41565704,-75.99472000,-120.11480000
2.41613388,-74.03199000,-118.03570000
2.41661072,-73.14122000,-119.13930000
2.41708755,-74.19282000,-116.47340000
2.41756439,-77.39234000,-107.88450000
2.41804123,-82.47218000,-106.51070000
2.41851807,-90.70628000,-108.84880000
2.41899490,-88.57970000,-115.11800000
2.41947174,-86.89027000,-116.67800000
2.41994858,-88.10258000,-108.80600000
2.42042542,-77.93279000,-108.92250000
2.42090225,-79.56293000,-114.26330000
2.42137909,-80.99380000,-124.25540000
2.42185593,-90.28451000,-116.29730000
2.42233276,-76.47371000,-115.31010000
2.42280960,-72.44074000,-113.47740000
2.42328644,-71.41257000,-110.89630000
2.42376328,-73.29932000,-113.82850000
2.42424011,-80.38785000,-129.59650000
2.42471695,-85.50706000,-128.68770000
2.42519379,-78.96780000,-113.58980000
2.42567062,-73.22724000,-109.78050000
2.42614746,-72.59082000,-111.48600000
2.42662430,-77.67716000,-107.74220000
2.42710114,-79.86201000,-112.68460000
2.42757797,-78.79106000,-116.07280000
2.42805481,-93.12215000,-116.79180000
2.42853165,-83.63722000,-114.19870000
2.42900848,-89.53732000,-114.36590000
2.42948532,-80.62114000,-120.63970000
2.42996216,-80.92788000,-110.90320000
2.43043900,-79.59239000,-113.58600000
2.43091583,-83.61272000,-125.42950000
2.43139267,-83.81682000,-117.99630000
2.43186951,-83.80438000,-116.31400000
2.43234634,-89.89410000,-115.15180000
2.43282318,-82.64912000,-113.70680000
2.43330002,-81.17780000,-115.90830000
2.43377686,-78.12897000,-122.98360000
2.43425369,-93.90961000,-120.55000000
2.43473053,-86.01202000,-117.16250000
2.43520737,-85.89718000,-126.06720000
2.43568420,-82.90471000,-123.99540000
2.43616104,-82.60614000,-118.72690000
2.43663788,-90.33157000,-114.44170000
2.43711472,-80.16418000,-117.43030000
2.43759155,-77.39973000,-115.72830000
2.43806839,-77.04433000,-112.09240000
2.43854523,-78.46676000,-125.64470000
2.43902206,-80.85933000,-113.75040000
2.43949890,-78.63676000,-113.88370000
2.43997574,-74.57368000,-117.03220000
2.44045258,-79.39819000,-120.13480000
2.44092941,-97.56084000,-116.26990000
2.44140625,-89.80783000,-113.39750000
2.44188309,-84.50955000,-115.84430000
2.44235992,-89.04176000,-111.72980000
2.44283676,-78.40515000,-109.05330000
2.44331360,-71.87444000,-120.01110000
2.44379044,-70.98246000,-113.51710000
2.44426727,-76.37731000,-111.97920000
2.44474411,-97.14660000,-114.86490000
2.44522095,-90.32140000,-117.42200000
2.44569778,-82.46268000,-114.03970000
2.44617462,-77.62155000,-109.03800000
2.44665146,-73.67007000,-109.21710000
2.44712830,-74.07183000,-119.27560000
2.44760513,-80.01927000,-109.19810000
2.44808197,-77.20316000,-112.32280000
2.44855881,-75.94041000,-117.19810000
2.44903564,-78.08217000,-122.55170000
2.44951248,-83.56398000,-122.13800000
2.44998932,-79.80964000,-112.01080000
2.45046616,-72.70329000,-111.23580000
2.45094299,-70.90095000,-109.91480000
2.45141983,-76.69808000,-109.13840000
2.45189667,-89.01592000,-124.82220000
2.45237350,-88.60063000,-112.08220000
2.45285034,-79.95589000,-110.65480000
2.45332718,-76.97931000,-111.71070000
2.45380402,-76.31158000,-115.13620000
2.45428085,-80.96054000,-121.93860000
2.45475769,-80.22731000,-114.38720000
2.45523453,-84.09962000,-115.13650000
2.45571136,-80.83791000,-107.97280000
2.45618820,-90.79774000,-110.57630000
2.45666504,-79.61513000,-135.14420000
2.45714188,-75.45607000,-119.59330000
2.45761871,-78.59939000,-112.68080000
2.45809555,-82.67291000,-118.73440000
2.45857239,-79.39530000,-126.79920000
2.45904922,-76.03608000,-108.27190000
2.45952606,-77.94406000,-105.65630000
2.46000290,-83.93726000,-109.36330000
2.46047974,-81.83186000,-112.50170000
2.46095657,-80.73027000,-112.97090000
2.46143341,-75.71947000,-114.60370000
2.46191025,-76.05679000,-113.38390000
2.46238708,-81.68086000,-114.84410000
2.46286392,-89.47213000,-114.45960000
2.46334076,-93.03379000,-123.07100000
2.46381760,-84.01955000,-126.01910000
2.46429443,-82.80307000,-114.24140000
2.46477127,-100.26640000,-121.92310000
2.46524811,-88.20947000,-112.14210000
2.46572495,-81.57677000,-111.68640000
2.46620178,-94.25719000,-111.89740000
2.46667862,-79.54217000,-114.42910000
2.46715546,-82.09320000,-117.75480000
2.46763229,-78.91273000,-115.04450000
2.46810913,-75.00639000,-109.95140000
2.46858597,-75.19821000,-106.85020000
2.46906281,-76.58936000,-112.97620000
2.46953964,-80.24559000,-113.66100000
2.47001648,-79.28830000,-112.32690000
2.47049332,-78.20987000,-120.84010000
2.47097015,-83.73181000,-122.06310000
2.47144699,-77.06445000,-120.17380000
2.47192383,-77.40119000,-113.09720000
2.47240067,-86.16505000,-111.65870000
2.47287750,-76.78048000,-120.43170000
2.47335434,-72.58155000,-123.76520000
2.47383118,-71.11391000,-112.72700000
2.47430801,-70.32744000,-112.08240000
2.47478485,-71.74836000,-112.04200000
2.47526169,-77.59106000,-109.79780000
2.47573853,-91.57814000,-110.49050000
2.47621536,-80.01484000,-112.73160000
2.47669220,-80.48837000,-115.87520000
2.47716904,-77.44094000,-123.47610000
2.47764587,-75.22831000,-112.20900000
2.47812271,-77.41264000,-114.48570000
2.47859955,-81.51276000,-112.09390000
2.47907639,-78.09285000,-117.60840000
2.47955322,-79.99446000,-119.45690000
2.48003006,-84.60404000,-110.80530000
2.48050690,-81.76793000,-111.16870000
2.48098373,-82.59599000,-125.17920000
2.48146057,-89.79285000,-129.15140000
2.48193741,-75.23584000,-115.85810000
2.48241425,-72.94231000,-111.02240000
2.48289108,-77.27106000,-108.89690000
2.48336792,-73.76405000,-107.75960000
2.48384476,-70.49035000,-108.13020000
2.48432159,-72.69415000,-110.79320000
2.48479843,-75.98995000,-114.27060000
2.48527527,-74.06577000,-112.01440000
2.48575211,-74.33708000,-115.63090000
2.48622894,-76.14317000,-124.85900000
2.48670578,-78.28033000,-116.90180000
2.48718262,-82.01895000,-118.87650000
2.48765945,-74.83581000,-118.35350000
2.48813629,-75.92275000,-112.83540000
2.48861313,-76.73613000,-121.46840000
2.48908997,-75.68157000,-120.44540000
2.48956680,-79.19435000,-112.74890000
2.49004364,-99.96791000,-115.05810000
2.49052048,-88.03355000,-123.75240000
2.49099731,-77.23157000,-119.97470000
2.49147415,-75.35834000,-119.37230000
2.49195099,-84.30190000,-112.45000000
2.49242783,-89.20203000,-111.22860000
2.49290466,-87.24380000,-113.92210000
2.49338150,-88.52798000,-112.10000000
2.49385834,-80.68475000,-112.63440000
2.49433517,-79.92838000,-121.02100000
2.49481201,-82.44476000,-116.96560000
2.49528885,-82.88680000,-108.35630000
2.49576569,-93.69519000,-110.40440000
2.49624252,-79.77210000,-120.70060000
2.49671936,-76.67149000,-115.70970000
2.49719620,-81.36566000,-118.15750000
2.49767303,-78.12085000,-119.97550000
2.49814987,-77.17651000,-115.32000000
2.49862671,-78.92937000,-110.93270000
2.49910355,-77.46919000,-107.31340000
2.49958038,-80.77119000,-108.02690000
2.50005722,-80.75746000,-110.21280000
2.50053406,-78.86988000,-112.52230000
2.50101089,-79.25967000,-115.37640000
2.50148773,-78.40610000,-115.38150000
2.50196457,-79.25760000,-116.13020000
2.50244141,-76.06108000,-113.57750000
2.50291824,-81.64915000,-118.20630000
2.50339508,-81.93172000,-114.30250000
2.50387192,-86.08307000,-117.39600000
2.50434875,-86.08276000,-123.08900000
2.50482559,-76.19995000,-115.62440000
2.50530243,-75.00026000,-109.76580000
2.50577927,-76.27618000,-109.62710000
2.50625610,-80.99292000,-108.91440000
2.50673294,-98.65665000,-112.43860000
2.50720978,-82.26701000,-127.49560000
2.50768661,-82.10823000,-115.38370000
2.50816345,-79.19356000,-117.35410000
2.50864029,-73.85550000,-116.25180000
2.50911713,-76.51412000,-120.27190000
2.50959396,-82.44466000,-115.44210000
2.51007080,-82.61452000,-111.12880000
2.51054764,-86.82170000,-108.28810000
2.51102448,-77.71801000,-108.71130000
2.51150131,-78.94643000,-106.39060000
2.51197815,-79.88900000,-104.91650000
2.51245499,-83.20407000,-107.00810000
2.51293182,-78.37585000,-109.21020000
2.51340866,-72.94593000,-109.58840000
2.51388550,-73.41026000,-113.07670000
2.51436234,-73.74170000,-107.39660000
2.51483917,-72.64799000,-109.05830000
2.51531601,-72.49738000,-117.79410000
2.51579285,-80.42988000,-120.04430000
2.51626968,-79.58774000,-116.35350000
2.51674652,-75.94120000,-119.58710000
2.51722336,-77.13142000,-111.92470000
2.51770020,-82.44686000,-112.98090000
2.51817703,-92.56813000,-109.55520000
2.51865387,-84.30376000,-113.75420000
2.51913071,-80.04881000,-112.77860000
2.51960754,-82.00158000,-111.58510000
2.52008438,-83.60188000,-121.89640000
2.52056122,-74.75854000,-118.09400000
2.52103806,-72.12829000,-115.49040000
2.52151489,-76.65434000,-117.72590000
2.52199173,-77.14287000,-112.63120000
2.52246857,-74.33569000,-114.37130000
2.52294540,-77.72637000,-126.86380000
2.52342224,-85.99652000,-112.73230000
2.52389908,-83.67184000,-111.78380000
2.52437592,-85.14700000,-117.84080000
2.52485275,-81.28664000,-110.42770000
2.52532959,-82.46805000,-113.88050000
2.52580643,-83.80389000,-109.65590000
2.52628326,-76.64994000,-117.21410000
2.52676010,-83.67982000,-112.83350000
2.52723694,-86.58309000,-110.97320000
2.52771378,-82.22882000,-111.89750000
2.52819061,-77.25713000,-106.60690000
2.52866745,-82.15514000,-107.91980000
2.52914429,-90.69400000,-122.48880000
2.52962112,-79.94664000,-138.04070000
2.53009796,-77.34941000,-117.13610000
2.53057480,-81.83845000,-115.16290000
2.53105164,-82.48129000,-114.62700000
2.53152847,-82.21359000,-125.93500000
2.53200531,-85.39151000,-117.18810000
2.53248215,-77.74869000,-124.31850000
2.53295898,-75.99606000,-114.58670000
2.53343582,-73.76123000,-113.52590000
2.53391266,-77.01288000,-123.60620000
2.53438950,-80.24548000,-119.65440000
2.53486633,-78.18353000,-114.61710000
2.53534317,-80.06676000,-118.40990000
2.53582001,-87.91356000,-115.00640000
2.53629684,-81.97392000,-115.82680000
2.53677368,-76.03789000,-121.21050000
2.53725052,-80.97622000,-117.03140000
2.53772736,-80.92239000,-116.31060000
2.53820419,-78.43878000,-120.74700000
2.53868103,-78.75242000,-123.10170000
2.53915787,-84.07460000,-116.58650000
2.53963470,-96.96033000,-118.01790000
2.54011154,-103.31380000,-128.93160000
2.54058838,-104.96610000,-118.26950000
2.54106522,-85.56161000,-126.97210000
2.54154205,-86.31335000,-137.52300000
2.54201889,-82.49539000,-114.84390000
2.54249573,-81.14795000,-114.36330000
2.54297256,-85.55594000,-112.31480000
2.54344940,-93.14889000,-111.37520000
2.54392624,-84.68716000,-117.60230000
2.54440308,-81.88487000,-126.69440000
2.54487991,-80.74458000,-115.76660000
2.54535675,-83.52876000,-117.74390000
2.54583359,-84.38859000,-118.14990000
2.54631042,-105.03760000,-110.16080000
2.54678726,-83.66150000,-109.09340000
2.54726410,-84.45337000,-114.86060000
2.54774094,-86.66138000,-115.94020000
2.54821777,-89.84186000,-120.50470000
2.54869461,-80.07758000,-113.17900000
2.54917145,-86.89735000,-113.14000000
2.54964828,-80.72247000,-119.16440000
2.55012512,-75.44067000,-114.12730000
2.55060196,-76.62340000,-129.68300000
2.55107880,-75.70912000,-109.30930000
2.55155563,-75.68599000,-113.37200000
2.55203247,-78.33806000,-115.04390000
2.55250931,-79.93295000,-115.73280000
2.55298615,-84.88411000,-127.94300000
2.55346298,-82.67294000,-115.92760000
2.55393982,-83.37968000,-117.25610000
2.55441666,-83.33769000,-115.85440000
2.55489349,-80.56255000,-108.48770000
2.55537033,-82.05354000,-109.02800000
2.55584717,-75.89571000,-112.68490000
2.55632401,-76.37531000,-123.00580000
2.55680084,-81.80771000,-114.04530000
2.55727768,-83.09718000,-113.66360000
2.55775452,-81.72183000,-112.00600000
2.55823135,-75.83912000,-113.29560000
2.55870819,-72.25631000,-110.55760000
2.55918503,-74.47512000,-112.29400000
2.55966187,-93.77308000,-148.63340000
2.56013870,-81.84010000,-131.44020000
2.56061554,-88.21028000,-119.86010000
2.56109238,-83.01268000,-120.77130000
2.56156921,-75.18843000,-131.89510000
2.56204605,-76.91880000,-116.04040000
2.56252289,-82.28118000,-109.28540000
2.56299973,-88.12605000,-108.89520000
2.56347656,-88.61073000,-118.82820000
2.56395340,-82.51774000,-114.69360000
2.56443024,-83.93680000,-110.47710000
2.56490707,-89.21045000,-121.17000000
2.56538391,-82.24298000,-114.60580000
2.56586075,-78.06994000,-114.32100000
2.56633759,-81.01515000,-116.42320000
2.56681442,-95.07356000,-117.21550000
2.56729126,-84.62878000,-116.18500000
2.56776810,-76.57566000,-112.91610000
2.56824493,-76.32265000,-125.72710000
2.56872177,-85.61039000,-119.29890000
2.56919861,-80.55817000,-113.30980000
2.56967545,-81.12922000,-121.73940000
2.57015228,-86.62789000,-114.14130000
2.57062912,-84.76199000,-109.77710000
2.57110596,-77.92149000,-110.97100000
2.57158279,-76.16360000,-111.48130000
2.57205963,-78.02657000,-113.18030000
2.57253647,-78.84735000,-117.49410000
2.57301331,-77.55228000,-119.99380000
2.57349014,-77.44545000,-115.09210000
2.57396698,-75.27319000,-112.10990000
2.57444382,-78.52087000,-111.79940000
2.57492065,-90.05123000,-113.12200000
2.57539749,-80.26030000,-114.72690000
2.57587433,-76.33208000,-114.03940000
2.57635117,-77.64167000,-109.69870000
2.57682800,-77.88411000,-110.49160000
2.57730484,-80.56216000,-112.93440000
2.57778168,-80.89759000,-118.76200000
2.57825851,-86.37432000,-112.05490000
2.57873535,-79.79060000,-115.55780000
2.57921219,-78.83759000,-113.91840000
2.57968903,-80.05863000,-112.63310000
2.58016586,-79.94745000,-116.16450000
2.58064270,-81.41785000,-110.54070000
2.58111954,-75.70375000,-110.78440000
2.58159637,-76.88807000,-113.60470000
2.58207321,-79.49223000,-122.40190000
2.58255005,-79.99138000,-118.35660000
2.58302689,-76.70262000,-113.31600000
2.58350372,-72.24751000,-120.87060000
2.58398056,-73.22147000,-123.95920000
2.58445740,-84.05421000,-119.62970000
2.58493423,-80.15158000,-118.96170000
2.58541107,-78.01868000,-111.88910000
2.58588791,-79.80489000,-115.61890000
2.58636475,-91.60527000,-116.29840000
2.58684158,-79.75317000,-120.65340000
2.58731842,-76.27876000,-115.94180000
2.58779526,-79.05555000,-116.00600000
2.58827209,-81.36351000,-112.76830000
2.58874893,-75.23093000,-113.00810000
2.58922577,-81.60522000,-119.30540000
2.58970261,-85.89095000,-123.81040000
2.59017944,-80.39183000,-115.19020000
2.59065628,-79.16573000,-121.45180000
2.59113312,-79.47990000,-117.13200000
2.59160995,-77.23662000,-109.88010000
2.59208679,-76.33506000,-110.77410000
2.59256363,-79.46941000,-119.24170000
2.59304047,-82.94887000,-115.78100000
2.59351730,-82.89394000,-118.09930000
2.59399414,-85.07501000,-109.57940000
2.59447098,-82.71900000,-111.23430000
2.59494781,-82.60604000,-112.62890000
2.59542465,-103.22750000,-123.00520000
2.59590149,-83.65406000,-118.35540000
2.59637833,-85.15677000,-114.35330000
2.59685516,-91.98521000,-114.88040000
2.59733200,-86.70676000,-110.87660000
2.59780884,-84.57587000,-114.39840000
2.59828568,-88.86325000,-113.37340000
2.59876251,-76.83009000,-110.65410000
2.59923935,-75.94299000,-110.19780000
2.59971619,-75.15490000,-113.37030000
2.60019302,-73.85972000,-112.96740000
2.60066986,-79.90547000,-119.71020000
2.60114670,-85.04676000,-126.85730000
2.60162354,-77.99547000,-142.48970000
2.60210037,-78.64450000,-114.47150000
2.60257721,-83.05564000,-109.96450000
