Frequency,Channel A,Channel B
1.30224228,-75.47169000,-108.93600000
1.30271912,-78.42889000,-107.11370000
1.30319595,-76.65107000,-110.21080000
1.30367279,-76.99124000,-114.86520000
1.30414963,-83.83233000,-110.96070000
1.30462646,-77.40848000,-115.41210000
1.30510330,-81.56834000,-119.52670000
1.30558014,-85.56054000,-110.45370000
1.30605698,-80.02045000,-112.33820000
1.30653381,-85.77175000,-108.38200000
1.30701065,-85.86253000,-107.84770000
1.30748749,-79.50008000,-114.50720000
1.30796432,-74.31173000,-127.57450000
1.30844116,-77.06578000,-117.38220000
1.30891800,-81.70039000,-110.10010000
1.30939484,-79.14288000,-106.64170000
1.30987167,-75.42473000,-109.32700000
1.31034851,-74.04906000,-126.69090000
1.31082535,-72.36976000,-112.05550000
1.31130219,-73.21031000,-111.23010000
1.31177902,-77.03009000,-115.57010000
1.31225586,-85.19090000,-117.71340000
1.31273270,-80.51993000,-118.83320000
1.31320953,-75.90446000,-117.57240000
1.31368637,-79.07794000,-118.01670000
1.31416321,-79.93925000,-119.57940000
1.31464005,-83.85452000,-116.30120000
1.31511688,-84.48041000,-118.32080000
1.31559372,-80.62546000,-130.09880000
1.31607056,-83.01400000,-116.97480000
1.31654739,-83.48187000,-112.69920000
1.31702423,-84.04739000,-113.31910000
1.31750107,-78.99282000,-112.06150000
1.31797791,-80.29960000,-114.58160000
1.31845474,-84.55288000,-115.98980000
1.31893158,-81.40298000,-122.59030000
1.31940842,-76.69526000,-113.59740000
1.31988525,-75.65823000,-108.83660000
1.32036209,-81.81224000,-111.13320000
1.32083893,-84.10071000,-111.95850000
1.32131577,-82.37149000,-116.50180000
1.32179260,-94.05339000,-116.69080000
1.32226944,-84.67154000,-112.57540000
1.32274628,-97.85186000,-110.47050000
1.32322311,-81.77509000,-113.22650000
1.32369995,-78.20422000,-117.73930000
1.32417679,-78.50360000,-115.80280000
1.32465363,-78.36938000,-113.63700000
1.32513046,-84.94229000,-119.14290000
1.32560730,-101.23210000,-120.06760000
1.32608414,-82.81226000,-111.54020000
1.32656097,-77.94412000,-110.91740000
1.32703781,-77.52819000,-112.90380000
1.32751465,-80.31434000,-119.05560000
1.32799149,-81.01711000,-120.85370000
1.32846832,-76.78382000,-115.88350000
1.32894516,-76.24186000,-117.14180000
1.32942200,-76.28740000,-119.44170000
1.32989883,-73.24304000,-113.00700000
1.33037567,-76.00610000,-113.15960000
1.33085251,-90.35194000,-116.42020000
1.33132935,-80.19085000,-116.28500000
1.33180618,-83.92587000,-132.53010000
1.33228302,-93.43941000,-115.38090000
1.33275986,-88.18748000,-116.03830000
1.33323669,-76.10938000,-116.00310000
1.33371353,-76.13656000,-116.74770000
1.33419037,-78.07830000,-122.61100000
1.33466721,-85.38457000,-124.68070000
1.33514404,-90.01571000,-125.89510000
1.33562088,-85.57351000,-122.39220000
1.33609772,-80.37271000,-123.33190000
1.33657455,-72.82277000,-120.56640000
1.33705139,-72.05300000,-114.08120000
1.33752823,-76.56652000,-112.33520000
1.33800507,-78.82096000,-113.49990000
1.33848190,-75.83728000,-117.97990000
1.33895874,-80.19189000,-124.40680000
1.33943558,-86.02826000,-114.52790000
1.33991241,-82.24132000,-113.60720000
1.34038925,-77.72662000,-112.57460000
1.34086609,-75.28185000,-116.82080000
1.34134293,-73.34238000,-116.13710000
1.34181976,-73.04063000,-114.91460000
1.34229660,-74.76954000,-110.63790000
1.34277344,-82.75500000,-109.92610000
1.34325027,-79.41119000,-115.60810000
1.34372711,-75.74281000,-114.49390000
1.34420395,-74.71448000,-112.34000000
1.34468079,-77.60855000,-113.09480000
1.34515762,-84.55975000,-116.11900000
1.34563446,-82.00718000,-120.41550000
1.34611130,-95.82948000,-110.78290000
1.34658813,-80.49210000,-106.60730000
1.34706497,-75.50521000,-106.13600000
1.34754181,-76.52380000,-107.12040000
1.34801865,-104.40450000,-113.50720000
1.34849548,-80.90086000,-129.87080000
1.34897232,-86.36896000,-118.51790000
1.34944916,-80.84634000,-114.07330000
1.34992599,-76.11190000,-110.81450000
1.35040283,-74.93981000,-108.74180000
1.35087967,-74.25171000,-111.42410000
1.35135651,-77.12590000,-121.59990000
1.35183334,-90.55160000,-112.26200000
1.35231018,-79.93404000,-116.99050000
1.35278702,-85.01999000,-128.94680000
1.35326385,-82.42631000,-125.27810000
1.35374069,-74.85194000,-116.57490000
1.35421753,-79.75117000,-117.92690000
1.35469437,-75.85265000,-129.27870000
1.35517120,-79.99268000,-116.64280000
1.35564804,-78.40002000,-116.04230000
1.35612488,-74.24615000,-124.03480000
1.35660172,-74.66409000,-112.75350000
1.35707855,-78.21957000,-111.63000000
1.35755539,-78.60255000,-114.85630000
1.35803223,-73.25704000,-117.82150000
1.35850906,-76.00562000,-120.51570000
1.35898590,-83.00821000,-116.93180000
1.35946274,-82.01048000,-118.54150000
1.35993958,-80.08162000,-114.21250000
1.36041641,-80.43771000,-112.72740000
1.36089325,-94.74410000,-111.25250000
1.36137009,-80.24612000,-114.73570000
1.36184692,-77.39142000,-114.37320000
1.36232376,-75.27770000,-108.05600000
1.36280060,-76.53695000,-108.46740000
1.36327744,-93.21138000,-114.27020000
1.36375427,-79.40379000,-122.09360000
1.36423111,-75.73544000,-116.10920000
1.36470795,-79.53012000,-114.35160000
1.36518478,-81.13338000,-110.42120000
1.36566162,-79.90556000,-109.66130000
1.36613846,-84.65530000,-116.95620000
1.36661530,-81.56764000,-119.39000000
1.36709213,-83.47145000,-123.61920000
1.36756897,-81.54781000,-117.61950000
1.36804581,-75.71626000,-128.00100000
1.36852264,-76.49175000,-117.82430000
1.36899948,-77.77643000,-113.39900000
1.36947632,-75.37904000,-112.20140000
1.36995316,-72.53005000,-110.25160000
1.37042999,-71.57401000,-111.97390000
1.37090683,-73.91658000,-113.96530000
1.37138367,-81.54153000,-116.78740000
1.37186050,-83.81609000,-118.49170000
1.37233734,-81.35710000,-108.81140000
1.37281418,-84.54012000,-107.59660000
1.37329102,-89.34635000,-108.89790000
1.37376785,-75.98520000,-109.50560000
1.37424469,-76.66536000,-111.40220000
1.37472153,-87.12352000,-119.71860000
1.37519836,-84.49223000,-113.70710000
1.37567520,-79.45216000,-113.86700000
1.37615204,-77.14385000,-111.00590000
1.37662888,-80.34848000,-110.33830000
1.37710571,-88.24406000,-109.83630000
1.37758255,-85.01840000,-108.86630000
1.37805939,-83.05798000,-112.34920000
1.37853622,-100.22190000,-119.73390000
1.37901306,-89.39183000,-125.67020000
1.37948990,-83.90527000,-119.45990000
1.37996674,-79.10704000,-117.27060000
1.38044357,-88.30997000,-111.65940000
1.38092041,-82.82800000,-111.63620000
1.38139725,-76.80193000,-117.88290000
1.38187408,-76.19318000,-117.15670000
1.38235092,-79.33377000,-118.01960000
1.38282776,-81.75957000,-123.15950000
1.38330460,-76.37859000,-122.10980000
1.38378143,-72.85493000,-116.76910000
1.38425827,-74.77660000,-119.05530000
1.38473511,-81.47224000,-120.81550000
1.38521194,-84.52027000,-116.88690000
1.38568878,-77.90761000,-117.14680000
1.38616562,-77.98816000,-115.59930000
1.38664246,-80.10955000,-125.64610000
1.38711929,-79.41670000,-118.11040000
1.38759613,-80.75854000,-120.45810000
1.38807297,-82.85448000,-131.48030000
1.38854980,-77.71141000,-124.84300000
1.38902664,-79.36507000,-118.48410000
1.38950348,-85.59933000,-115.97150000
1.38998032,-83.50739000,-115.05210000
1.39045715,-83.50354000,-116.42880000
1.39093399,-75.09711000,-115.46620000
1.39141083,-70.52997000,-117.94940000
1.39188766,-73.90224000,-113.71170000
1.39236450,-83.63361000,-118.78520000
1.39284134,-80.03165000,-116.31600000
1.39331818,-84.46956000,-126.90890000
1.39379501,-81.25225000,-117.88010000
1.39427185,-79.71894000,-113.38740000
1.39474869,-77.17016000,-107.90610000
1.39522552,-73.55727000,-111.71000000
1.39570236,-76.19515000,-124.69530000
1.39617920,-96.11658000,-132.86780000
1.39665604,-91.73199000,-112.81730000
1.39713287,-81.53720000,-106.69530000
1.39760971,-77.19750000,-106.56920000
1.39808655,-80.07829000,-110.41140000
1.39856339,-80.11420000,-113.93890000
1.39904022,-78.43410000,-116.92950000
1.39951706,-89.55138000,-128.21950000
1.39999390,-81.99783000,-119.87610000
1.40047073,-77.92201000,-117.02160000
1.40094757,-79.55209000,-114.14000000
1.40142441,-112.21620000,-108.04450000
1.40190125,-85.00352000,-106.95240000
1.40237808,-86.90774000,-111.31310000
1.40285492,-76.26903000,-116.77500000
1.40333176,-75.94072000,-114.16460000
1.40380859,-100.25330000,-120.05020000
1.40428543,-80.68435000,-122.47040000
1.40476227,-86.23218000,-118.98680000
1.40523911,-84.04782000,-118.00880000
1.40571594,-86.96507000,-117.65940000
1.40619278,-84.40113000,-116.42580000
1.40666962,-79.51395000,-114.70850000
1.40714645,-81.17166000,-113.67420000
1.40762329,-81.73199000,-109.81400000
1.40810013,-81.50182000,-109.02390000
1.40857697,-79.50724000,-110.35200000
1.40905380,-79.97081000,-116.78100000
1.40953064,-79.73530000,-115.30570000
1.41000748,-74.65031000,-116.50970000
1.41048431,-74.34195000,-116.13140000
1.41096115,-77.07981000,-113.40910000
1.41143799,-90.44312000,-114.05010000
1.41191483,-86.57578000,-118.90690000
1.41239166,-86.40236000,-120.81390000
1.41286850,-80.69814000,-116.38210000
1.41334534,-81.00480000,-111.72420000
1.41382217,-84.41640000,-111.54570000
1.41429901,-89.25436000,-115.23770000
1.41477585,-86.19773000,-111.93530000
1.41525269,-77.33981000,-125.38920000
1.41572952,-74.23042000,-112.50030000
1.41620636,-76.28124000,-110.82160000
1.41668320,-80.24489000,-112.59960000
1.41716003,-80.73303000,-119.59010000
1.41763687,-83.36322000,-117.57090000
1.41811371,-74.37331000,-114.47690000
1.41859055,-75.77758000,-112.28030000
1.41906738,-90.85654000,-108.90390000
1.41954422,-90.96661000,-112.07090000
1.42002106,-81.10620000,-126.83460000
1.42049789,-79.21065000,-116.74050000
1.42097473,-91.32381000,-128.72070000
1.42145157,-90.25247000,-118.59240000
1.42192841,-81.04508000,-112.31470000
1.42240524,-84.47392000,-109.66930000
1.42288208,-80.14783000,-113.17810000
1.42335892,-75.29156000,-118.80570000
1.42383575,-78.46043000,-114.15410000
1.42431259,-86.41735000,-118.02830000
1.42478943,-88.08564000,-116.29850000
1.42526627,-77.86270000,-114.90730000
1.42574310,-74.79140000,-115.40280000
1.42621994,-77.93707000,-112.91990000
1.42669678,-91.67481000,-116.56870000
1.42717361,-83.89661000,-128.53840000
1.42765045,-76.14529000,-127.16470000
1.42812729,-73.46718000,-123.46620000
1.42860413,-75.31600000,-120.13860000
1.42908096,-75.93617000,-124.96590000
1.42955780,-77.24262000,-121.32130000
1.43003464,-78.47579000,-117.00730000
1.43051147,-74.85113000,-115.59900000
1.43098831,-80.00126000,-110.48450000
1.43146515,-76.49337000,-114.40330000
1.43194199,-71.89466000,-114.94550000
1.43241882,-72.17498000,-110.83690000
1.43289566,-81.77563000,-111.29810000
1.43337250,-80.66930000,-112.66960000
1.43384933,-83.01716000,-113.03930000
1.43432617,-76.45005000,-114.80150000
1.43480301,-72.95014000,-116.67430000
1.43527985,-74.31419000,-119.57140000
1.43575668,-75.18903000,-109.59920000
1.43623352,-76.35337000,-111.22940000
1.43671036,-84.03020000,-121.25390000
1.43718719,-86.34062000,-112.38110000
1.43766403,-79.82477000,-113.64700000
1.43814087,-78.62534000,-115.91690000
1.43861771,-78.02322000,-119.99990000
1.43909454,-80.24403000,-121.62920000
1.43957138,-79.20031000,-116.74100000
1.44004822,-76.72294000,-114.01180000
1.44052505,-78.68655000,-116.33100000
1.44100189,-81.81357000,-122.23360000
1.44147873,-78.70217000,-112.47180000
1.44195557,-74.34973000,-109.88350000
1.44243240,-74.87229000,-111.64180000
1.44290924,-84.49576000,-120.64500000
1.44338608,-86.59358000,-124.06960000
1.44386292,-79.63004000,-117.73070000
1.44433975,-78.02556000,-118.35470000
1.44481659,-84.78175000,-127.65140000
1.44529343,-83.03094000,-123.07210000
1.44577026,-83.87738000,-117.78520000
1.44624710,-89.83577000,-110.14400000
1.44672394,-81.03719000,-111.01800000
1.44720078,-79.94176000,-117.45360000
1.44767761,-76.72279000,-118.85680000
1.44815445,-77.10324000,-114.66320000
1.44863129,-93.94405000,-111.53810000
1.44910812,-78.58029000,-108.10650000
1.44958496,-80.75974000,-108.73140000
1.45006180,-82.27806000,-113.57200000
1.45053864,-77.38149000,-119.05730000
1.45101547,-78.74225000,-127.03150000
1.45149231,-89.98712000,-115.08500000
1.45196915,-86.23988000,-110.65610000
1.45244598,-81.43599000,-111.88820000
1.45292282,-78.28989000,-113.41710000
1.45339966,-79.98558000,-113.31290000
1.45387650,-79.85322000,-118.49710000
1.45435333,-81.40858000,-125.91640000
1.45483017,-88.31429000,-118.21830000
1.45530701,-85.67898000,-111.24550000
1.45578384,-79.83778000,-110.89360000
1.45626068,-80.12479000,-119.65210000
1.45673752,-86.31674000,-116.63940000
1.45721436,-79.38958000,-118.29150000
1.45769119,-74.51867000,-110.52730000
1.45816803,-77.28188000,-105.19140000
1.45864487,-77.12381000,-108.99650000
1.45912170,-75.11064000,-121.13720000
1.45959854,-83.47182000,-108.75130000
1.46007538,-82.59274000,-109.83500000
1.46055222,-79.58960000,-120.63350000
1.46102905,-72.89283000,-123.85900000
1.46150589,-73.54129000,-120.63660000
1.46198273,-75.80756000,-117.17030000
1.46245956,-77.77150000,-112.68490000
1.46293640,-82.79843000,-111.08470000
1.46341324,-80.73537000,-112.08620000
1.46389008,-81.52628000,-112.90810000
1.46436691,-86.78928000,-110.07330000
1.46484375,-81.00255000,-112.80220000
1.46532059,-80.73209000,-115.41700000
1.46579742,-78.95854000,-117.89520000
1.46627426,-78.06697000,-132.17240000
1.46675110,-71.79226000,-114.55380000
1.46722794,-72.25798000,-111.32550000
1.46770477,-75.03316000,-114.21170000
1.46818161,-77.78856000,-116.43830000
1.46865845,-87.80105000,-114.78230000
1.46913528,-94.11522000,-115.60900000
1.46961212,-86.22890000,-117.51650000
1.47008896,-79.49956000,-117.88450000
1.47056580,-78.09997000,-116.78650000
1.47104263,-76.20713000,-119.79840000
1.47151947,-78.19910000,-121.21470000
1.47199631,-85.75069000,-117.61320000
1.47247314,-84.28412000,-116.61630000
1.47294998,-81.12830000,-112.18410000
1.47342682,-83.39951000,-110.57560000
1.47390366,-79.75093000,-109.53970000
1.47438049,-79.36818000,-110.50660000
1.47485733,-88.12746000,-112.19120000
1.47533417,-89.34505000,-114.46260000
1.47581100,-84.29100000,-113.69100000
1.47628784,-92.88177000,-112.11320000
1.47676468,-79.34225000,-114.09960000
1.47724152,-76.70902000,-118.98810000
1.47771835,-75.85976000,-116.82510000
1.47819519,-77.95178000,-120.22790000
1.47867203,-79.93671000,-119.26450000
1.47914886,-77.15359000,-110.42620000
1.47962570,-74.59772000,-110.62950000
1.48010254,-75.66411000,-125.70510000
1.48057938,-74.47552000,-121.65060000
1.48105621,-75.59235000,-118.30940000
1.48153305,-82.04411000,-112.62110000
1.48200989,-82.18635000,-114.29550000
1.48248672,-74.87788000,-119.93900000
1.48296356,-73.36665000,-114.45000000
1.48344040,-73.40627000,-112.61420000
1.48391724,-76.02676000,-116.55140000
1.48439407,-89.16698000,-123.90580000
1.48487091,-77.00801000,-115.14680000
1.48534775,-74.11407000,-112.08810000
1.48582458,-76.98610000,-110.75070000
1.48630142,-77.45619000,-113.56960000
1.48677826,-75.91508000,-115.38510000
1.48725510,-79.78863000,-113.29910000
1.48773193,-84.26225000,-111.49050000
1.48820877,-89.03164000,-110.72090000
1.48868561,-84.71114000,-114.11820000
1.48916245,-87.21455000,-136.56010000
1.48963928,-84.67200000,-134.12510000
1.49011612,-76.62141000,-122.00780000
1.49059296,-73.70391000,-114.17840000
1.49106979,-78.05641000,-115.70560000
1.49154663,-80.92201000,-115.20520000
1.49202347,-83.39461000,-117.70040000
1.49250031,-81.71660000,-112.62890000
1.49297714,-80.32452000,-113.76990000
1.49345398,-79.51576000,-122.92100000
1.49393082,-80.70014000,-118.01020000
1.49440765,-83.78908000,-116.97120000
1.49488449,-83.60847000,-121.24340000
1.49536133,-83.17839000,-123.33890000
1.49583817,-81.70158000,-120.68120000
1.49631500,-76.84655000,-117.57150000
1.49679184,-75.28867000,-116.64960000
1.49726868,-78.45110000,-114.67020000
1.49774551,-97.89796000,-116.36060000
1.49822235,-97.29041000,-113.96360000
1.49869919,-83.06055000,-114.65170000
1.49917603,-90.44029000,-115.15940000
1.49965286,-81.73557000,-118.87800000
1.50012970,-83.34479000,-111.89030000
1.50060654,-77.46217000,-112.74520000
1.50108337,-77.20641000,-114.59510000
1.50156021,-81.83409000,-111.51320000
1.50203705,-95.67056000,-111.29620000
1.50251389,-84.20406000,-113.36680000
1.50299072,-77.81999000,-109.30400000
1.50346756,-76.42709000,-108.96930000
1.50394440,-80.50246000,-115.20270000
1.50442123,-92.84537000,-110.42880000
1.50489807,-86.63143000,-109.19720000
1.50537491,-80.83035000,-111.12430000
1.50585175,-80.27634000,-119.50490000
1.50632858,-83.81821000,-121.54550000
1.50680542,-80.47372000,-117.95540000
1.50728226,-77.82092000,-117.54470000
1.50775909,-78.88252000,-111.22240000
1.50823593,-77.70404000,-112.61210000
1.50871277,-76.08686000,-112.73710000
1.50918961,-79.29266000,-110.96820000
1.50966644,-82.81487000,-116.37810000
1.51014328,-78.31831000,-118.30040000
1.51062012,-75.04327000,-120.48180000
1.51109695,-74.85193000,-124.70430000
1.51157379,-79.39320000,-116.46720000
1.51205063,-79.37920000,-116.20220000
1.51252747,-74.73386000,-116.90130000
1.51300430,-76.02422000,-120.98370000
1.51348114,-83.38611000,-122.56490000
1.51395798,-86.38052000,-113.96640000
1.51443481,-81.84102000,-110.55740000
1.51491165,-83.25108000,-110.52260000
1.51538849,-75.45785000,-114.21910000
1.51586533,-75.14513000,-119.54560000
1.51634216,-80.56801000,-115.22590000
1.51681900,-84.38106000,-116.73540000
1.51729584,-80.92071000,-118.39730000
1.51777267,-77.90204000,-111.07230000
1.51824951,-75.17368000,-109.02480000
1.51872635,-73.48080000,-111.70420000
1.51920319,-76.01251000,-114.14770000
1.51968002,-82.22496000,-121.87610000
1.52015686,-75.58868000,-119.72770000
1.52063370,-73.31317000,-115.02620000
1.52111053,-78.08438000,-118.09970000
1.52158737,-76.95596000,-133.37330000
1.52206421,-77.35669000,-117.07430000
1.52254105,-73.55266000,-111.49990000
1.52301788,-74.80200000,-111.72680000
1.52349472,-80.78217000,-114.43110000
1.52397156,-78.64650000,-120.96250000
1.52444839,-78.50504000,-114.06640000
1.52492523,-94.84470000,-119.85180000
1.52540207,-81.35860000,-112.68600000
1.52587891,-77.69558000,-115.22070000
1.52635574,-77.40844000,-109.11320000
1.52683258,-81.06918000,-109.08360000
1.52730942,-81.55824000,-110.61380000
1.52778625,-77.18018000,-112.21660000
1.52826309,-75.95258000,-115.89080000
1.52873993,-77.63159000,-112.15720000
1.52921677,-86.41602000,-112.03690000
1.52969360,-77.03553000,-113.80780000
1.53017044,-72.90309000,-116.50910000
1.53064728,-74.12668000,-122.53730000
1.53112411,-76.83969000,-122.05050000
1.53160095,-80.21542000,-122.88500000
1.53207779,-87.66827000,-119.78820000
1.53255463,-89.15323000,-114.51910000
1.53303146,-82.18562000,-113.16390000
1.53350830,-76.92014000,-117.14350000
1.53398514,-75.85654000,-120.09660000
1.53446198,-75.14095000,-122.66560000
1.53493881,-76.44374000,-119.96770000
1.53541565,-82.95413000,-112.45590000
1.53589249,-87.94646000,-116.17050000
1.53636932,-96.93603000,-120.71410000
1.53684616,-79.81252000,-112.03620000
1.53732300,-75.28289000,-112.19540000
1.53779984,-79.47686000,-124.15060000
1.53827667,-89.93808000,-124.48860000
1.53875351,-83.48206000,-118.63840000
1.53923035,-88.47626000,-121.71310000
1.53970718,-92.89494000,-116.19270000
1.54018402,-90.25109000,-110.08350000
1.54066086,-87.75023000,-111.87210000
1.54113770,-81.23865000,-117.62880000
1.54161453,-80.06317000,-119.64770000
1.54209137,-81.47801000,-118.28740000
1.54256821,-77.70853000,-117.40980000
1.54304504,-77.23898000,-122.81790000
1.54352188,-78.89017000,-117.79010000
1.54399872,-82.93045000,-114.60100000
1.54447556,-82.56778000,-119.77850000
1.54495239,-72.89388000,-125.85350000
1.54542923,-75.59416000,-112.70230000
1.54590607,-85.18253000,-110.82220000
1.54638290,-96.43785000,-120.49130000
1.54685974,-83.52563000,-118.43860000
1.54733658,-77.20943000,-123.50560000
1.54781342,-74.49341000,-112.03020000
1.54829025,-71.50914000,-113.01600000
1.54876709,-71.58578000,-117.32680000
1.54924393,-76.99767000,-109.54110000
1.54972076,-83.01573000,-108.40000000
1.55019760,-84.24038000,-109.07790000
1.55067444,-93.86057000,-108.95840000
1.55115128,-76.32068000,-110.33440000
1.55162811,-71.14179000,-114.85250000
1.55210495,-73.16203000,-119.66070000
1.55258179,-78.56312000,-117.32920000
1.55305862,-83.82346000,-110.80850000
1.55353546,-81.80760000,-107.53500000
1.55401230,-74.68919000,-107.87060000
1.55448914,-75.04858000,-115.49610000
1.55496597,-82.88609000,-113.95000000
1.55544281,-75.59560000,-111.64090000
1.55591965,-76.81028000,-113.57830000
1.55639648,-87.97355000,-120.28090000
1.55687332,-87.17393000,-117.70700000
1.55735016,-83.71873000,-120.22930000
1.55782700,-84.52930000,-119.31440000
1.55830383,-78.17305000,-118.99870000
1.55878067,-81.14761000,-124.33160000
1.55925751,-83.80998000,-115.42160000
1.55973434,-83.43488000,-111.18360000
1.56021118,-88.97610000,-122.14990000
1.56068802,-80.38040000,-122.31250000
1.56116486,-77.13319000,-123.91290000
1.56164169,-80.89221000,-116.91490000
1.56211853,-79.80585000,-117.57090000
1.56259537,-76.00103000,-118.91670000
1.56307220,-77.97150000,-113.09950000
1.56354904,-75.95521000,-121.58480000
1.56402588,-76.18488000,-116.92440000
1.56450272,-82.27562000,-116.87390000
1.56497955,-71.27637000,-125.70830000
1.56545639,-71.80117000,-129.22060000
1.56593323,-75.54797000,-115.59700000
1.56641006,-79.03752000,-111.56300000
1.56688690,-78.02096000,-113.64280000
1.56736374,-75.37925000,-111.93690000
1.56784058,-80.19944000,-111.77230000
1.56831741,-83.04043000,-112.09230000
1.56879425,-79.94319000,-111.07020000
1.56927109,-76.25163000,-114.64470000
1.56974792,-77.68217000,-112.82570000
1.57022476,-78.43875000,-108.42860000
1.57070160,-86.06309000,-109.54990000
1.57117844,-82.88239000,-115.66740000
1.57165527,-78.51562000,-120.49460000
1.57213211,-86.57185000,-109.89290000
1.57260895,-110.69540000,-112.31270000
1.57308578,-80.78369000,-119.76590000
1.57356262,-79.30399000,-121.28630000
1.57403946,-95.42641000,-117.40470000
1.57451630,-88.46649000,-112.96750000
1.57499313,-81.40588000,-114.71920000
1.57546997,-74.52004000,-115.25560000
1.57594681,-73.30909000,-116.01640000
1.57642365,-76.97453000,-116.64130000
1.57690048,-79.85729000,-124.41390000
1.57737732,-82.12032000,-116.85300000
1.57785416,-94.91420000,-117.47380000
1.57833099,-86.09073000,-114.37250000
1.57880783,-79.97029000,-114.60130000
1.57928467,-73.46837000,-113.09710000
1.57976151,-75.58485000,-110.71370000
1.58023834,-83.77969000,-115.99230000
1.58071518,-80.63525000,-118.20680000
1.58119202,-79.07116000,-115.62180000
1.58166885,-91.69579000,-111.14430000
1.58214569,-79.86764000,-116.00970000
1.58262253,-80.23215000,-111.45600000
1.58309937,-92.93179000,-111.10410000
1.58357620,-78.42638000,-114.51900000
1.58405304,-76.92944000,-119.14220000
1.58452988,-81.29891000,-118.88140000
1.58500671,-86.80622000,-118.96610000
1.58548355,-79.71593000,-117.74560000
1.58596039,-80.61985000,-112.79420000
1.58643723,-83.48761000,-109.99080000
1.58691406,-80.43464000,-109.76780000
1.58739090,-78.11026000,-107.29980000
1.58786774,-76.09686000,-107.99600000
1.58834457,-74.73973000,-111.89780000
1.58882141,-73.41399000,-111.88840000
1.58929825,-74.23804000,-114.16710000
1.58977509,-75.37299000,-110.93560000
1.59025192,-78.39407000,-110.71870000
1.59072876,-88.96536000,-129.44250000
1.59120560,-79.47910000,-111.26360000
1.59168243,-76.35746000,-112.17910000
1.59215927,-74.57930000,-115.47490000
1.59263611,-74.17790000,-119.44500000
1.59311295,-79.65234000,-112.63810000
1.59358978,-76.20768000,-112.24240000
1.59406662,-76.14114000,-115.93190000
1.59454346,-90.65955000,-115.30860000
1.59502029,-80.28143000,-116.22640000
1.59549713,-78.91646000,-127.39110000
1.59597397,-74.64983000,-115.58930000
1.59645081,-74.33875000,-114.28460000
1.59692764,-73.03025000,-112.89850000
1.59740448,-75.29831000,-106.18790000
1.59788132,-93.68652000,-107.33810000
1.59835815,-77.09263000,-107.17610000
1.59883499,-80.47809000,-106.87880000
1.59931183,-82.91653000,-109.71050000
1.59978867,-81.55943000,-114.33190000
1.60026550,-84.81887000,-126.67400000
1.60074234,-83.32361000,-123.48190000
1.60121918,-72.92712000,-117.79900000
1.60169601,-72.09023000,-122.41250000
1.60217285,-78.42930000,-137.65530000
1.60264969,-75.27909000,-124.24410000
1.60312653,-71.22836000,-124.37480000
1.60360336,-76.06994000,-136.37290000
1.60408020,-86.29251000,-119.77210000
1.60455704,-80.89635000,-114.11240000
1.60503387,-76.00725000,-111.75130000
1.60551071,-74.48661000,-108.46690000
1.60598755,-77.45985000,-109.12200000
1.60646439,-77.20587000,-111.62320000
1.60694122,-78.31796000,-115.49170000
1.60741806,-78.58345000,-113.32560000
1.60789490,-75.96805000,-107.07150000
1.60837173,-81.11293000,-107.49410000
1.60884857,-88.05785000,-112.78720000
1.60932541,-95.23444000,-122.31500000
1.60980225,-78.51511000,-127.38400000
1.61027908,-72.59025000,-122.44670000
1.61075592,-73.85773000,-119.06680000
1.61123276,-81.32240000,-118.35750000
1.61170959,-81.39641000,-115.01240000
1.61218643,-84.78374000,-118.04730000
1.61266327,-90.13223000,-116.97220000
1.61314011,-84.72767000,-113.89910000
1.61361694,-81.17845000,-112.22500000
1.61409378,-77.14488000,-112.43500000
1.61457062,-73.22127000,-113.06010000
1.61504745,-73.98421000,-112.17770000
1.61552429,-83.73450000,-111.71430000
1.61600113,-79.41603000,-113.08980000
1.61647797,-80.82767000,-117.98980000
1.61695480,-86.15047000,-141.21160000
1.61743164,-81.45135000,-115.62120000
1.61790848,-78.29466000,-113.66510000
1.61838531,-82.07716000,-117.69050000
1.61886215,-94.22188000,-123.65960000
1.61933899,-89.52917000,-117.47550000
1.61981583,-90.97485000,-114.29040000
1.62029266,-87.80115000,-133.47590000
1.62076950,-100.48030000,-112.15730000
1.62124634,-82.88906000,-109.11270000
1.62172318,-79.47235000,-108.37500000
1.62220001,-80.10400000,-107.87930000
1.62267685,-82.83257000,-111.74940000
1.62315369,-84.21568000,-116.80480000
1.62363052,-77.42213000,-113.58770000
1.62410736,-81.82732000,-110.74590000
1.62458420,-88.24439000,-110.09280000
1.62506104,-78.66996000,-116.10760000
1.62553787,-74.59296000,-121.86610000
1.62601471,-74.55788000,-110.84180000
1.62649155,-78.98830000,-114.49470000
1.62696838,-83.32188000,-116.36640000
1.62744522,-78.01665000,-115.37410000
1.62792206,-75.15866000,-111.77640000
1.62839890,-74.60036000,-110.95560000
1.62887573,-75.88149000,-111.93700000
1.62935257,-81.50893000,-114.26460000
1.62982941,-86.67735000,-114.84380000
1.63030624,-85.19589000,-117.07060000
1.63078308,-87.72894000,-141.71530000
1.63125992,-80.78125000,-117.22520000
1.63173676,-76.30817000,-117.66040000
1.63221359,-77.89893000,-122.99450000
1.63269043,-81.79178000,-114.88020000
1.63316727,-80.43723000,-109.25430000
1.63364410,-73.96348000,-111.98380000
1.63412094,-73.70201000,-120.92850000
1.63459778,-79.34615000,-112.60110000
1.63507462,-79.23067000,-109.01870000
