Frequency,Channel A,Channel B
(MHz),(dBu),(dBu)

3.65686417,-75.62348000,-106.76720000
3.65734100,-78.32012000,-111.50430000
3.65781784,-80.27710000,-116.20590000
3.65829468,-87.64990000,-119.95570000
3.65877151,-77.29093000,-112.69550000
3.65924835,-74.02866000,-110.78570000
3.65972519,-74.00687000,-111.96200000
3.66020203,-73.46940000,-110.02200000
3.66067886,-74.29482000,-113.34590000
3.66115570,-73.38023000,-123.89520000
3.66163254,-75.40772000,-124.66420000
3.66210938,-84.77821000,-123.03380000
3.66258621,-105.28210000,-115.58730000
3.66306305,-89.44572000,-111.15490000
3.66353989,-93.02695000,-118.48540000
3.66401672,-76.85619000,-110.59190000
3.66449356,-73.54848000,-112.96360000
3.66497040,-76.26506000,-126.01230000
3.66544724,-85.35237000,-119.66910000
3.66592407,-82.53931000,-122.38180000
3.66640091,-76.29095000,-123.52510000
3.66687775,-75.46790000,-114.80220000
3.66735458,-75.78590000,-112.17990000
3.66783142,-76.51257000,-118.00680000
3.66830826,-80.90661000,-125.54690000
3.66878510,-88.49099000,-115.31650000
3.66926193,-77.84895000,-114.58450000
3.66973877,-76.91118000,-114.14990000
3.67021561,-81.75201000,-128.08760000
3.67069244,-94.44814000,-112.88570000
3.67116928,-95.58655000,-109.29260000
3.67164612,-88.31422000,-110.34430000
3.67212296,-93.80351000,-109.31060000
3.67259979,-92.80931000,-109.43790000
3.67307663,-77.16656000,-111.45890000
3.67355347,-75.02454000,-110.10980000
3.67403030,-81.06456000,-114.41460000
3.67450714,-82.80936000,-112.66420000
3.67498398,-77.98721000,-118.88780000
3.67546082,-76.21087000,-121.12060000
3.67593765,-78.69330000,-118.50900000
3.67641449,-85.27954000,-112.11090000
3.67689133,-88.55317000,-112.65290000
3.67736816,-82.33856000,-118.77060000
3.67784500,-80.03548000,-119.39590000
3.67832184,-81.34376000,-111.08130000
3.67879868,-82.28902000,-112.54560000
3.67927551,-82.93568000,-110.38540000
3.67975235,-81.00974000,-106.63760000
3.68022919,-80.89815000,-105.21980000
3.68070602,-80.48515000,-108.98090000
3.68118286,-79.36398000,-110.35350000
3.68165970,-78.05440000,-113.63490000
3.68213654,-76.01869000,-119.40460000
3.68261337,-75.15325000,-117.36490000
3.68309021,-75.98043000,-117.68470000
3.68356705,-78.23204000,-116.36890000
3.68404388,-80.47199000,-109.12940000
3.68452072,-78.84563000,-105.00690000
3.68499756,-76.33317000,-106.66930000
3.68547440,-74.77656000,-105.62580000
3.68595123,-73.63226000,-106.86320000
3.68642807,-74.46906000,-114.65400000
3.68690491,-80.93216000,-113.84840000
3.68738174,-81.44086000,-117.92200000
3.68785858,-82.58949000,-110.89000000
3.68833542,-86.67793000,-122.23290000
3.68881226,-75.12900000,-117.22970000
3.68928909,-73.78644000,-121.32560000
3.68976593,-76.81915000,-113.90360000
3.69024277,-76.77995000,-116.98520000
3.69071960,-74.52981000,-119.57780000
3.69119644,-74.78368000,-115.89940000
3.69167328,-78.55389000,-114.60310000
3.69215012,-92.33253000,-108.90830000
3.69262695,-79.94696000,-113.12490000
3.69310379,-77.58353000,-124.02270000
3.69358063,-83.43197000,-116.36640000
3.69405746,-84.16795000,-120.56320000
3.69453430,-77.58937000,-119.70450000
3.69501114,-77.94501000,-119.49540000
3.69548798,-82.53963000,-118.28410000
3.69596481,-87.84592000,-117.17400000
3.69644165,-80.97015000,-109.42900000
3.69691849,-85.09364000,-110.51210000
3.69739532,-84.38506000,-113.31440000
3.69787216,-83.83102000,-113.84830000
3.69834900,-97.16607000,-111.36240000
3.69882584,-83.36483000,-116.75450000
3.69930267,-81.31642000,-112.27670000
3.69977951,-77.42215000,-111.20700000
3.70025635,-75.88960000,-117.92420000
3.70073318,-74.65687000,-122.41250000
3.70121002,-75.37153000,-118.73440000
3.70168686,-79.49804000,-114.65930000
3.70216370,-79.02431000,-115.96670000
3.70264053,-79.53706000,-114.53830000
3.70311737,-79.33304000,-113.79820000
3.70359421,-81.77779000,-122.25330000
3.70407104,-80.98374000,-116.25680000
3.70454788,-78.50125000,-111.22770000
3.70502472,-80.36788000,-114.08700000
3.70550156,-79.29593000,-116.55160000
3.70597839,-83.55295000,-109.95150000
3.70645523,-87.27645000,-109.14580000
3.70693207,-81.09798000,-112.35640000
3.70740891,-80.99529000,-114.79790000
3.70788574,-84.44333000,-118.56600000
3.70836258,-76.53843000,-110.47430000
3.70883942,-77.84795000,-107.88050000
3.70931625,-85.97442000,-112.67210000
3.70979309,-85.88738000,-121.81770000
3.71026993,-75.72692000,-109.50680000
3.71074677,-74.07605000,-105.29460000
3.71122360,-77.11560000,-109.72490000
3.71170044,-81.94104000,-116.94140000
3.71217728,-80.25313000,-115.35410000
3.71265411,-79.27082000,-112.40260000
3.71313095,-86.88351000,-117.79580000
3.71360779,-75.35945000,-111.20380000
3.71408463,-75.11657000,-108.60380000
3.71456146,-79.66914000,-112.99810000
3.71503830,-79.82804000,-122.47490000
3.71551514,-80.95329000,-117.70940000
3.71599197,-76.99840000,-111.99710000
3.71646881,-82.76348000,-108.45160000
3.71694565,-91.38894000,-106.91350000
3.71742249,-82.45286000,-111.34500000
3.71789932,-77.85098000,-113.49460000
3.71837616,-80.48450000,-108.67350000
3.71885300,-91.32893000,-105.86430000
3.71932983,-78.51862000,-109.53570000
3.71980667,-80.76474000,-115.51270000
3.72028351,-83.52769000,-114.38320000
3.72076035,-77.73862000,-118.65920000
3.72123718,-98.55258000,-117.65040000
3.72171402,-74.14177000,-109.84240000
3.72219086,-74.01237000,-109.15600000
3.72266769,-77.55406000,-134.39340000
3.72314453,-78.27209000,-115.24480000
3.72362137,-79.03101000,-110.90110000
3.72409821,-86.24709000,-112.47840000
3.72457504,-83.40105000,-134.37130000
3.72505188,-79.32143000,-114.57690000
3.72552872,-73.22201000,-110.59210000
3.72600555,-78.48895000,-109.44290000
3.72648239,-85.15709000,-112.25580000
3.72695923,-78.71505000,-112.96160000
3.72743607,-75.86343000,-113.22550000
3.72791290,-75.50105000,-117.10180000
3.72838974,-76.98270000,-114.61310000
3.72886658,-76.90428000,-111.68940000
3.72934341,-75.23817000,-114.18430000
3.72982025,-79.93598000,-121.89360000
3.73029709,-98.86624000,-121.35440000
3.73077393,-77.83181000,-127.03830000
3.73125076,-74.50475000,-119.36790000
3.73172760,-75.95549000,-117.32310000
3.73220444,-78.75363000,-115.40550000
3.73268127,-81.55304000,-115.61110000
3.73315811,-87.43311000,-110.42650000
3.73363495,-92.42721000,-111.22250000
3.73411179,-85.82504000,-125.48070000
3.73458862,-82.78690000,-119.29950000
3.73506546,-77.55082000,-111.73700000
3.73554230,-95.52148000,-109.42910000
3.73601913,-78.93031000,-109.13930000
3.73649597,-76.44064000,-114.31810000
3.73697281,-78.82433000,-127.61970000
3.73744965,-78.26451000,-113.90180000
3.73792648,-74.64295000,-110.70450000
3.73840332,-76.95168000,-108.81930000
3.73888016,-83.60249000,-107.30420000
3.73935699,-85.85753000,-112.91400000
3.73983383,-84.13354000,-122.12680000
3.74031067,-85.39761000,-119.89040000
3.74078751,-78.45872000,-126.61170000
3.74126434,-81.48174000,-121.99810000
3.74174118,-81.49438000,-123.17460000
3.74221802,-77.99274000,-119.37060000
3.74269485,-84.53274000,-116.73910000
3.74317169,-76.66606000,-120.61400000
3.74364853,-74.96352000,-120.38020000
3.74412537,-77.17508000,-111.14960000
3.74460220,-75.81461000,-109.75350000
3.74507904,-80.70003000,-112.42750000
3.74555588,-79.44032000,-115.34520000
3.74603271,-74.72009000,-109.46410000
3.74650955,-75.68257000,-110.65300000
3.74698639,-80.60383000,-108.71770000
3.74746323,-80.58583000,-109.36680000
3.74794006,-75.15192000,-111.88800000
3.74841690,-73.39526000,-110.14320000
3.74889374,-74.68098000,-108.95180000
3.74937057,-78.55630000,-117.27020000
3.74984741,-76.99437000,-119.38770000
3.75032425,-76.69023000,-134.10670000
3.75080109,-80.90948000,-119.72780000
3.75127792,-77.98969000,-110.29800000
3.75175476,-77.09747000,-112.84000000
3.75223160,-74.93555000,-118.80930000
3.75270844,-74.21983000,-112.61260000
3.75318527,-76.35207000,-112.69260000
3.75366211,-78.29063000,-110.41570000
3.75413895,-80.49409000,-106.67570000
3.75461578,-81.27202000,-111.29610000
3.75509262,-85.15706000,-124.72640000
3.75556946,-79.55779000,-135.38440000
3.75604630,-74.51971000,-129.48480000
3.75652313,-75.69569000,-113.45240000
3.75699997,-78.37254000,-114.05110000
3.75747681,-82.47392000,-122.27040000
3.75795364,-80.91213000,-111.70130000
3.75843048,-75.65285000,-111.67450000
3.75890732,-75.81207000,-115.10820000
3.75938416,-84.40248000,-109.98350000
3.75986099,-86.12801000,-109.77570000
3.76033783,-82.13898000,-115.07670000
3.76081467,-82.75303000,-112.81660000
3.76129150,-89.88466000,-107.67710000
3.76176834,-82.96449000,-112.01240000
3.76224518,-79.32325000,-116.29590000
3.76272202,-79.53277000,-113.56210000
3.76319885,-92.79380000,-120.51300000
3.76367569,-79.53022000,-110.53310000
3.76415253,-77.41957000,-107.23890000
3.76462936,-80.73112000,-107.68380000
3.76510620,-87.48412000,-112.65310000
3.76558304,-78.45963000,-113.83040000
3.76605988,-75.96619000,-111.69410000
3.76653671,-78.45216000,-110.72540000
3.76701355,-88.61630000,-117.31160000
3.76749039,-77.52036000,-122.86710000
3.76796722,-76.90207000,-119.38430000
3.76844406,-77.43828000,-129.69410000
3.76892090,-78.49195000,-123.73220000
3.76939774,-79.22350000,-114.30890000
3.76987457,-78.65363000,-110.07210000
3.77035141,-76.53340000,-112.15660000
3.77082825,-79.25736000,-120.23610000
3.77130508,-82.10426000,-113.52070000
3.77178192,-76.04849000,-112.28440000
3.77225876,-72.74976000,-113.96360000
3.77273560,-75.14657000,-113.42040000
3.77321243,-81.65553000,-121.57880000
3.77368927,-82.12172000,-124.30090000
3.77416611,-78.81395000,-117.06670000
3.77464294,-78.21434000,-123.10710000
3.77511978,-82.29922000,-126.01540000
3.77559662,-84.33495000,-122.30380000
3.77607346,-82.33208000,-116.32480000
3.77655029,-84.62117000,-115.13850000
3.77702713,-87.91150000,-118.31120000
3.77750397,-93.75535000,-112.50660000
3.77798080,-80.61646000,-113.48430000
3.77845764,-78.49970000,-118.27760000
3.77893448,-75.12460000,-119.46360000
3.77941132,-76.68214000,-112.52710000
3.77988815,-75.69848000,-118.33730000
3.78036499,-75.05997000,-117.45460000
3.78084183,-79.18588000,-121.04350000
3.78131866,-86.02852000,-124.53630000
3.78179550,-85.25712000,-116.92250000
3.78227234,-82.36246000,-113.32800000
3.78274918,-83.92323000,-115.88960000
3.78322601,-79.81643000,-109.03880000
3.78370285,-76.23423000,-110.52360000
3.78417969,-76.32063000,-122.78080000
3.78465652,-76.89635000,-118.27780000
3.78513336,-80.71655000,-111.84100000
3.78561020,-80.59662000,-108.08280000
3.78608704,-84.33035000,-111.70400000
3.78656387,-84.18436000,-124.51320000
3.78704071,-76.30875000,-109.67860000
3.78751755,-75.86508000,-108.66600000
3.78799438,-78.23970000,-125.95250000
3.78847122,-81.58893000,-117.64730000
3.78894806,-77.13666000,-123.72430000
3.78942490,-81.76846000,-111.90930000
3.78990173,-82.36355000,-114.03530000
3.79037857,-74.71868000,-124.35370000
3.79085541,-74.15860000,-117.64320000
3.79133224,-78.02191000,-111.62730000
3.79180908,-82.20932000,-117.42430000
3.79228592,-80.93156000,-116.76830000
3.79276276,-73.61073000,-115.94700000
3.79323959,-71.07024000,-113.47950000
3.79371643,-72.00282000,-115.65900000
3.79419327,-70.91138000,-117.66560000
3.79467010,-73.59364000,-123.78130000
3.79514694,-83.56647000,-128.30760000
3.79562378,-72.08116000,-122.88110000
3.79610062,-73.12791000,-119.98520000
3.79657745,-74.99692000,-120.87250000
3.79705429,-76.44701000,-120.91570000
3.79753113,-82.15652000,-118.51690000
3.79800797,-79.76588000,-120.63060000
3.79848480,-79.49094000,-114.76280000
3.79896164,-79.06135000,-116.39730000
3.79943848,-77.65788000,-114.49270000
3.79991531,-81.44047000,-109.74860000
3.80039215,-83.07060000,-117.20760000
3.80086899,-74.23845000,-118.26930000
3.80134583,-73.80624000,-119.31350000
3.80182266,-75.90836000,-110.71610000
3.80229950,-79.47063000,-113.12030000
3.80277634,-84.91777000,-115.48960000
3.80325317,-81.59095000,-118.32920000
3.80373001,-77.69109000,-119.25150000
3.80420685,-76.92925000,-115.64650000
3.80468369,-87.76397000,-114.23230000
3.80516052,-79.44924000,-110.81940000
3.80563736,-81.05824000,-108.20200000
3.80611420,-92.09154000,-107.57430000
3.80659103,-82.58999000,-108.19920000
3.80706787,-82.02404000,-117.27090000
3.80754471,-78.86372000,-116.16810000
3.80802155,-75.84782000,-119.89390000
3.80849838,-74.02051000,-116.72910000
3.80897522,-78.26591000,-126.79230000
3.80945206,-82.64378000,-132.95520000
3.80992889,-78.80723000,-121.88480000
3.81040573,-84.43488000,-131.09810000
3.81088257,-82.85615000,-120.38020000
3.81135941,-80.52554000,-123.92280000
3.81183624,-86.19171000,-111.10140000
3.81231308,-85.02029000,-110.94080000
3.81278992,-83.45496000,-111.78920000
3.81326675,-80.77939000,-113.52650000
3.81374359,-77.52835000,-110.64850000
3.81422043,-74.17728000,-112.82560000
3.81469727,-73.46625000,-113.28320000
3.81517410,-73.10358000,-111.38650000
3.81565094,-77.12648000,-111.67510000
3.81612778,-77.20163000,-111.28070000
3.81660461,-74.89796000,-112.63130000
3.81708145,-78.04332000,-114.16910000
3.81755829,-86.51749000,-112.90380000
3.81803513,-82.81743000,-118.12220000
3.81851196,-75.20148000,-129.60120000
3.81898880,-73.41125000,-114.78880000
3.81946564,-78.73341000,-111.02760000
3.81994247,-96.69554000,-112.34090000
3.82041931,-80.45547000,-111.00470000
3.82089615,-84.08154000,-107.66800000
3.82137299,-79.26866000,-108.72280000
3.82184982,-77.24313000,-117.55130000
3.82232666,-77.34516000,-108.21000000
3.82280350,-79.12638000,-120.18360000
3.82328033,-79.57479000,-113.42740000
3.82375717,-78.78976000,-118.32650000
3.82423401,-81.32443000,-113.83200000
3.82471085,-81.41344000,-108.62900000
3.82518768,-75.11758000,-108.39980000
3.82566452,-76.80045000,-110.24620000
3.82614136,-87.17553000,-111.43550000
3.82661819,-90.49367000,-136.35500000
3.82709503,-98.50520000,-111.12420000
3.82757187,-81.50003000,-112.57490000
3.82804871,-75.85523000,-116.04850000
3.82852554,-72.75979000,-111.65870000
3.82900238,-73.27172000,-112.40250000
3.82947922,-77.74964000,-111.06560000
3.82995605,-75.10962000,-109.81840000
3.83043289,-75.54830000,-111.85590000
3.83090973,-84.67648000,-116.54360000
3.83138657,-86.41946000,-113.49470000
3.83186340,-81.83541000,-110.63400000
3.83234024,-90.28299000,-113.07900000
3.83281708,-85.67941000,-123.67070000
3.83329391,-90.26768000,-116.23640000
3.83377075,-83.01472000,-116.13480000
3.83424759,-83.44884000,-121.67040000
3.83472443,-81.39175000,-125.54190000
3.83520126,-77.19190000,-128.68970000
3.83567810,-79.48930000,-117.74470000
3.83615494,-79.70895000,-121.22390000
3.83663177,-89.73266000,-118.78230000
3.83710861,-80.83984000,-110.86960000
3.83758545,-77.78400000,-120.11030000
3.83806229,-74.19028000,-115.47820000
3.83853912,-81.33537000,-113.71530000
3.83901596,-82.95941000,-109.06330000
3.83949280,-77.65720000,-107.11820000
3.83996964,-73.75739000,-113.58980000
3.84044647,-74.74498000,-114.54210000
3.84092331,-75.30788000,-112.61330000
3.84140015,-87.34377000,-117.90380000
3.84187698,-80.97442000,-122.57470000
3.84235382,-82.43076000,-124.51440000
3.84283066,-76.60701000,-120.44430000
3.84330750,-73.59013000,-119.15830000
3.84378433,-78.52203000,-118.98120000
3.84426117,-79.57164000,-114.39140000
3.84473801,-93.61559000,-129.58520000
3.84521484,-75.82962000,-113.68030000
3.84569168,-74.96400000,-118.01170000
3.84616852,-79.51730000,-114.74070000
3.84664536,-95.12074000,-110.60920000
3.84712219,-83.57426000,-115.20380000
3.84759903,-82.67898000,-117.09680000
3.84807587,-88.51727000,-111.41910000
3.84855270,-84.66766000,-113.90900000
3.84902954,-78.83156000,-122.57200000
3.84950638,-77.45075000,-122.65840000
3.84998322,-85.36211000,-116.76800000
3.85046005,-81.69678000,-106.14160000
3.85093689,-81.16704000,-104.48790000
3.85141373,-82.06145000,-112.04220000
3.85189056,-80.37307000,-119.93960000
3.85236740,-80.73138000,-108.95590000
3.85284424,-83.15318000,-108.60560000
3.85332108,-78.81071000,-120.57980000
3.85379791,-80.81639000,-117.73050000
3.85427475,-88.30199000,-123.71800000
3.85475159,-78.13882000,-113.19580000
3.85522842,-74.57724000,-113.59860000
3.85570526,-74.22887000,-125.44170000
3.85618210,-74.93923000,-127.38640000
3.85665894,-74.77763000,-114.17400000
3.85713577,-73.42310000,-110.91210000
3.85761261,-77.91346000,-118.11820000
3.85808945,-92.94080000,-124.23860000
3.85856628,-82.84184000,-118.85140000
3.85904312,-78.66351000,-118.06940000
3.85951996,-78.22529000,-118.08050000
3.85999680,-77.29072000,-110.40590000
3.86047363,-79.28385000,-108.18420000
3.86095047,-81.87190000,-109.22860000
3.86142731,-73.86079000,-126.30960000
3.86190414,-71.83747000,-110.32680000
3.86238098,-74.99017000,-117.51770000
3.86285782,-77.76780000,-124.13350000
3.86333466,-75.93237000,-117.54530000
3.86381149,-78.01780000,-114.49230000
3.86428833,-89.32043000,-108.43310000
3.86476517,-91.10183000,-107.94260000
3.86524200,-88.78792000,-107.73280000
3.86571884,-83.48253000,-108.12050000
3.86619568,-77.51825000,-106.54200000
3.86667252,-79.74394000,-107.12820000
3.86714935,-77.87921000,-110.97910000
3.86762619,-77.96987000,-111.48440000
3.86810303,-86.14215000,-112.05600000
3.86857986,-85.72179000,-122.99600000
3.86905670,-79.91027000,-135.00880000
3.86953354,-83.27394000,-112.33270000
3.87001038,-84.89336000,-118.52390000
3.87048721,-86.53275000,-115.71080000
3.87096405,-77.85570000,-117.65150000
3.87144089,-74.21891000,-116.94460000
3.87191772,-77.56388000,-109.31430000
3.87239456,-85.97274000,-112.82010000
3.87287140,-89.25561000,-112.41600000
3.87334824,-77.55004000,-111.17030000
3.87382507,-72.40990000,-112.74360000
3.87430191,-72.74762000,-110.65170000
3.87477875,-78.29799000,-119.20520000
3.87525558,-80.50477000,-119.55400000
3.87573242,-80.62351000,-118.28700000
3.87620926,-85.47754000,-116.78750000
3.87668610,-83.19559000,-127.30590000
3.87716293,-74.93484000,-118.61610000
3.87763977,-74.27454000,-114.48770000
3.87811661,-77.98634000,-119.45420000
3.87859344,-80.87129000,-112.51620000
3.87907028,-79.95486000,-121.19270000
3.87954712,-75.34737000,-127.40800000
3.88002396,-78.98843000,-122.93540000
3.88050079,-80.19131000,-124.38250000
3.88097763,-82.36020000,-117.33230000
3.88145447,-87.36526000,-114.74150000
3.88193130,-84.77896000,-113.57310000
3.88240814,-84.25304000,-114.83650000
3.88288498,-78.50259000,-123.83550000
3.88336182,-75.94496000,-123.17170000
3.88383865,-79.46088000,-115.80800000
3.88431549,-77.98845000,-108.67690000
3.88479233,-76.10390000,-108.69800000
3.88526917,-83.63351000,-110.35320000
3.88574600,-86.59561000,-110.52650000
3.88622284,-87.57231000,-109.16080000
3.88669968,-77.49648000,-110.31570000
3.88717651,-78.70695000,-113.98560000
3.88765335,-78.39258000,-111.62880000
3.88813019,-78.77697000,-107.23620000
3.88860703,-79.32800000,-110.85150000
3.88908386,-84.72149000,-119.83300000
3.88956070,-75.03619000,-108.04000000
3.89003754,-74.45885000,-104.55550000
3.89051437,-80.81281000,-107.41880000
3.89099121,-82.59164000,-122.06870000
3.89146805,-81.02909000,-120.10540000
3.89194489,-83.91469000,-114.93240000
3.89242172,-92.83073000,-108.36910000
3.89289856,-84.79293000,-108.44310000
3.89337540,-85.59480000,-112.69950000
3.89385223,-84.08477000,-116.36160000
3.89432907,-83.23051000,-115.88940000
3.89480591,-83.83980000,-114.37820000
3.89528275,-77.04973000,-108.34620000
3.89575958,-76.71603000,-107.33440000
3.89623642,-78.34471000,-117.27450000
3.89671326,-78.10194000,-116.46300000
3.89719009,-73.75047000,-117.27200000
3.89766693,-71.45074000,-122.89210000
3.89814377,-71.85361000,-117.00650000
3.89862061,-76.85228000,-117.48030000
3.89909744,-92.71679000,-122.83020000
3.89957428,-86.46000000,-114.54830000
3.90005112,-82.89651000,-118.13440000
3.90052795,-79.18626000,-119.66460000
3.90100479,-80.46745000,-120.95860000
3.90148163,-81.64116000,-127.47540000
3.90195847,-78.23056000,-120.73650000
3.90243530,-76.38114000,-116.01590000
3.90291214,-87.09157000,-121.82410000
3.90338898,-83.42774000,-111.91990000
3.90386581,-81.65973000,-120.85050000
3.90434265,-83.63083000,-115.53420000
3.90481949,-89.91293000,-124.39470000
3.90529633,-84.73847000,-111.98930000
3.90577316,-82.79534000,-108.92170000
3.90625000,-93.50335000,-116.18580000
3.90672684,-87.37775000,-114.58610000
3.90720367,-77.30833000,-111.74400000
3.90768051,-79.67359000,-110.24640000
3.90815735,-79.78701000,-111.65940000
3.90863419,-73.57710000,-113.34870000
3.90911102,-77.76567000,-113.70470000
3.90958786,-87.25689000,-111.13350000
3.91006470,-79.64454000,-118.06760000
3.91054153,-108.82730000,-118.77210000
3.91101837,-77.29501000,-121.63410000
3.91149521,-78.57835000,-126.33190000
3.91197205,-91.65323000,-110.89910000
3.91244888,-86.64689000,-109.66870000
3.91292572,-87.60433000,-116.49870000
3.91340256,-75.70889000,-116.77760000
3.91387939,-72.65705000,-129.88370000
3.91435623,-74.87786000,-116.41490000
3.91483307,-79.56668000,-116.34050000
3.91530991,-83.31222000,-111.86550000
3.91578674,-82.87040000,-109.06150000
3.91626358,-81.42529000,-111.49280000
3.91674042,-85.85420000,-109.23780000
3.91721725,-73.29742000,-110.42260000
3.91769409,-74.35345000,-110.84010000
3.91817093,-81.13728000,-113.92350000
3.91864777,-80.68265000,-112.08050000
3.91912460,-81.35023000,-115.08390000
3.91960144,-79.49209000,-112.12980000
3.92007828,-79.72386000,-109.83290000
3.92055511,-82.93611000,-113.45400000
3.92103195,-80.11584000,-111.71690000
3.92150879,-73.67129000,-111.26570000
3.92198563,-71.69307000,-122.95240000
3.92246246,-73.70893000,-111.55520000
3.92293930,-78.29537000,-112.13090000
3.92341614,-78.47054000,-108.49130000
3.92389297,-80.18002000,-109.05330000
3.92436981,-97.96604000,-109.92580000
3.92484665,-79.95851000,-109.86440000
3.92532349,-76.16354000,-118.41710000
3.92580032,-75.59496000,-115.27750000
3.92627716,-75.91701000,-117.37000000
3.92675400,-74.09779000,-113.53430000
3.92723083,-75.01856000,-110.53860000
3.92770767,-87.62027000,-110.83210000
3.92818451,-80.50925000,-110.24020000
3.92866135,-76.22839000,-110.96650000
3.92913818,-76.06849000,-115.43070000
3.92961502,-75.31232000,-111.11260000
3.93009186,-77.73740000,-111.04360000
3.93056870,-81.20216000,-114.08040000
3.93104553,-78.81171000,-111.52870000
3.93152237,-86.65165000,-111.60580000
3.93199921,-80.30573000,-115.53260000
3.93247604,-75.83535000,-133.20800000
3.93295288,-73.99650000,-124.24040000
3.93342972,-76.53281000,-115.52490000
3.93390656,-91.60303000,-110.77750000
3.93438339,-82.51674000,-110.46870000
3.93486023,-78.15866000,-111.53920000
3.93533707,-75.19405000,-113.66890000
3.93581390,-76.22590000,-114.66880000
3.93629074,-88.83524000,-116.06410000
3.93676758,-81.56816000,-122.78300000
3.93724442,-77.86584000,-124.33490000
3.93772125,-79.82855000,-114.98470000
3.93819809,-80.16938000,-109.82360000
3.93867493,-75.72330000,-113.02690000
3.93915176,-80.13882000,-114.07770000
3.93962860,-86.31080000,-123.24810000
3.94010544,-79.33167000,-115.86820000
3.94058228,-77.74453000,-107.38130000
3.94105911,-77.03561000,-108.17660000
3.94153595,-75.35757000,-116.71420000
3.94201279,-80.47636000,-120.03000000
3.94248962,-86.20248000,-122.45530000
3.94296646,-83.51556000,-130.10220000
3.94344330,-79.47186000,-123.87290000
3.94392014,-83.99234000,-139.22400000
3.94439697,-90.89444000,-121.64090000
3.94487381,-84.88626000,-120.36090000
3.94535065,-89.04521000,-112.39160000
3.94582748,-77.51341000,-117.03780000
3.94630432,-78.56374000,-120.78350000
3.94678116,-89.02938000,-120.69700000
3.94725800,-85.58769000,-115.02030000
3.94773483,-75.68700000,-116.72390000
3.94821167,-75.19069000,-118.35310000
3.94868851,-79.66759000,-110.46100000
3.94916534,-85.32777000,-118.79340000
3.94964218,-89.40019000,-120.98860000
3.95011902,-90.51813000,-117.89410000
3.95059586,-89.19823000,-111.71220000
3.95107269,-81.07677000,-117.27080000
3.95154953,-72.95447000,-119.35140000
3.95202637,-74.87379000,-115.71470000
3.95250320,-81.63024000,-112.74870000
3.95298004,-75.39616000,-122.51220000
3.95345688,-76.88330000,-117.35840000
3.95393372,-89.60818000,-112.72000000
3.95441055,-83.72596000,-117.47750000
3.95488739,-82.23576000,-114.36160000
3.95536423,-82.78848000,-114.41300000
3.95584106,-75.08083000,-117.72240000
3.95631790,-75.07035000,-122.45980000
3.95679474,-84.31694000,-118.05470000
3.95727158,-81.67267000,-120.65830000
3.95774841,-79.81935000,-118.98070000
3.95822525,-81.52792000,-112.15890000
3.95870209,-79.36295000,-113.72760000
3.95917892,-78.24239000,-107.66740000
3.95965576,-77.79866000,-106.51140000
3.96013260,-78.45462000,-103.38920000
3.96060944,-78.00116000,-103.67820000
3.96108627,-76.54539000,-110.43160000
3.96156311,-75.61480000,-114.91560000
3.96203995,-73.38537000,-111.98680000
3.96251678,-72.64106000,-121.10940000
3.96299362,-75.36214000,-109.42050000
3.96347046,-81.41769000,-110.41880000
3.96394730,-80.49320000,-112.48050000
3.96442413,-75.85799000,-115.36260000
3.96490097,-76.45282000,-125.80790000
3.96537781,-81.44333000,-117.19430000
3.96585464,-84.18935000,-118.76800000
3.96633148,-77.12862000,-117.08830000
3.96680832,-77.17908000,-120.29910000
3.96728516,-93.11404000,-110.54440000
3.96776199,-82.69393000,-110.60530000
3.96823883,-87.72774000,-112.06770000
3.96871567,-96.74997000,-109.46730000
3.96919250,-89.38876000,-107.80630000
3.96966934,-79.45659000,-111.06450000
3.97014618,-74.59514000,-122.53960000
3.97062302,-72.64835000,-108.03360000
3.97109985,-75.89007000,-107.39020000
3.97157669,-80.33415000,-108.40570000
3.97205353,-77.83128000,-115.20770000
3.97253036,-82.26738000,-113.74800000
3.97300720,-85.10125000,-113.83900000
3.97348404,-80.57511000,-115.21970000
3.97396088,-84.50670000,-115.30250000
3.97443771,-89.92940000,-138.12540000
3.97491455,-79.60284000,-122.65610000
3.97539139,-79.31927000,-119.59410000
3.97586823,-83.77119000,-119.30070000
3.97634506,-92.41360000,-114.65440000
3.97682190,-88.94801000,-113.39630000
3.97729874,-78.89816000,-116.15970000
3.97777557,-82.59238000,-118.34610000
3.97825241,-82.18393000,-118.41980000
3.97872925,-76.99612000,-115.40310000
3.97920609,-73.89495000,-116.52440000
3.97968292,-73.30245000,-110.59530000
3.98015976,-76.77646000,-107.90460000
3.98063660,-81.51009000,-108.54080000
3.98111343,-78.35445000,-116.97730000
3.98159027,-75.86971000,-118.61700000
3.98206711,-80.07127000,-141.09510000
3.98254395,-86.05538000,-124.87550000
3.98302078,-80.70748000,-115.82630000
3.98349762,-78.81503000,-108.76570000
3.98397446,-78.71085000,-108.13840000
3.98445129,-79.75800000,-120.20200000
3.98492813,-76.13818000,-118.20750000
3.98540497,-75.30579000,-120.68600000
3.98588181,-79.86874000,-120.33530000
3.98635864,-82.48358000,-115.62090000
3.98683548,-82.18475000,-108.71590000
3.98731232,-90.75596000,-107.81510000
3.98778915,-93.83907000,-107.74540000
3.98826599,-89.01771000,-106.62850000
3.98874283,-90.46346000,-111.00460000
3.98921967,-84.74030000,-128.15990000
