,,,858.236014843E-3,8.399999619,,,,,858.236014843E-3,847.999930382E-3,
,,,858.240008354E-3,8.399999619,,,,,858.240008354E-3,847.999930382E-3,
,,,858.244061470E-3,8.599999428,,,,,858.244061470E-3,847.999930382E-3,
,,,858.248054981E-3,8.599999428,,,,,858.248054981E-3,855.999946594E-3,
,,,858.252048492E-3,8.399999619,,,,,858.252048492E-3,847.999930382E-3,
,,,858.256042004E-3,8.599999428,,,,,858.256042004E-3,855.999946594E-3,
,,,858.260035515E-3,8.599999428,,,,,858.260035515E-3,847.999930382E-3,
,,,858.264029026E-3,8.399999619,,,,,858.264029026E-3,847.999930382E-3,
,,,858.268022537E-3,8.599999428,,,,,858.268022537E-3,847.999930382E-3,
,,,858.272016048E-3,8.399999619,,,,,858.272016048E-3,855.999946594E-3,
,,,858.276009560E-3,8.599999428,,,,,858.276009560E-3,847.999930382E-3,
,,,858.280062675E-3,8.599999428,,,,,858.280062675E-3,855.999946594E-3,
,,,858.284056187E-3,8.599999428,,,,,858.284056187E-3,847.999930382E-3,
,,,858.288049698E-3,8.599999428,,,,,858.288049698E-3,855.999946594E-3,
,,,858.292043209E-3,8.599999428,,,,,858.292043209E-3,847.999930382E-3,
,,,858.296036720E-3,8.599999428,,,,,858.296036720E-3,855.999946594E-3,
,,,858.300030231E-3,8.599999428,,,,,858.300030231E-3,847.999930382E-3,
,,,858.304023743E-3,8.599999428,,,,,858.304023743E-3,847.999930382E-3,
,,,858.308017254E-3,8.599999428,,,,,858.308017254E-3,847.999930382E-3,
,,,858.312010765E-3,8.599999428,,,,,858.312010765E-3,855.999946594E-3,
,,,858.316063881E-3,8.599999428,,,,,858.316063881E-3,847.999930382E-3,
,,,858.320057392E-3,8.399999619,,,,,858.320057392E-3,847.999930382E-3,
,,,858.324050903E-3,8.599999428,,,,,858.324050903E-3,855.999946594E-3,
,,,858.328044415E-3,8.599999428,,,,,858.328044415E-3,855.999946594E-3,
,,,858.332037926E-3,8.599999428,,,,,858.332037926E-3,847.999930382E-3,
,,,858.336031437E-3,8.599999428,,,,,858.336031437E-3,855.999946594E-3,
,,,858.340024948E-3,8.599999428,,,,,858.340024948E-3,847.999930382E-3,
,,,858.344018459E-3,8.399999619,,,,,858.344018459E-3,847.999930382E-3,
,,,858.348011971E-3,8.599999428,,,,,858.348011971E-3,847.999930382E-3,
,,,858.352065086E-3,8.399999619,,,,,858.352065086E-3,847.999930382E-3,
,,,858.356058598E-3,8.599999428,,,,,858.356058598E-3,847.999930382E-3,
,,,858.360052109E-3,8.599999428,,,,,858.360052109E-3,847.999930382E-3,
,,,858.364045620E-3,8.599999428,,,,,858.364045620E-3,847.999930382E-3,
,,,858.368039131E-3,8.599999428,,,,,858.368039131E-3,855.999946594E-3,
,,,858.372032642E-3,8.599999428,,,,,858.372032642E-3,855.999946594E-3,
,,,858.376026154E-3,8.599999428,,,,,858.376026154E-3,847.999930382E-3,
,,,858.380019665E-3,8.599999428,,,,,858.380019665E-3,847.999930382E-3,
,,,858.384013176E-3,-14.1999989,,,,,858.384013176E-3,847.999930382E-3,
,,,858.388066292E-3,-14.1999989,,,,,858.388066292E-3,855.999946594E-3,
,,,858.392059803E-3,-14.3999996,,,,,858.392059803E-3,847.999930382E-3,
,,,858.396053314E-3,-14.1999989,,,,,858.396053314E-3,855.999946594E-3,
,,,858.400046825E-3,-14.3999996,,,,,858.400046825E-3,847.999930382E-3,
,,,858.404040337E-3,-14.3999996,,,,,858.404040337E-3,847.999930382E-3,
,,,858.408033848E-3,-14.3999996,,,,,858.408033848E-3,839.999914169E-3,
,,,858.412027359E-3,-14.1999989,,,,,858.412027359E-3,839.999914169E-3,
,,,858.416020870E-3,-14.3999996,,,,,858.416020870E-3,839.999914169E-3,
,,,858.420014381E-3,-14.3999996,,,,,858.420014381E-3,831.999957561E-3,
,,,858.424067497E-3,-14.3999996,,,,,858.424067497E-3,823.999941349E-3,
,,,858.428061008E-3,-14.3999996,,,,,858.428061008E-3,815.999925137E-3,
,,,858.432054520E-3,-14.1999989,,,,,858.432054520E-3,807.999968529E-3,
,,,858.436048031E-3,-14.1999989,,,,,858.436048031E-3,799.999952316E-3,
,,,858.440041542E-3,-14.3999996,,,,,858.440041542E-3,775.999963284E-3,
,,,858.444035053E-3,-14.1999989,,,,,858.444035053E-3,759.999930859E-3,
,,,858.448028564E-3,-14.3999996,,,,,858.448028564E-3,751.999974251E-3,
,,,858.452022076E-3,-14.3999996,,,,,858.452022076E-3,727.999925613E-3,
,,,858.456015587E-3,-14.3999996,,,,,858.456015587E-3,711.999952793E-3,
,,,858.460009098E-3,-14.3999996,,,,,858.460009098E-3,687.999963760E-3,
,,,858.464062214E-3,-14.3999996,,,,,858.464062214E-3,663.999974728E-3,
,,,858.468055725E-3,-14.3999996,,,,,858.468055725E-3,639.999985695E-3,
,,,858.472049236E-3,-14.3999996,,,,,858.472049236E-3,615.999937057E-3,
,,,858.476042747E-3,-14.1999989,,,,,858.476042747E-3,591.999948025E-3,
,,,858.480036259E-3,-14.1999989,,,,,858.480036259E-3,559.999942780E-3,
,,,858.484029770E-3,-14.3999996,,,,,858.484029770E-3,535.999953747E-3,
,,,858.488023281E-3,-14.3999996,,,,,858.488023281E-3,511.999964714E-3,
,,,858.492016792E-3,-14.3999996,,,,,858.492016792E-3,471.999973059E-3,
,,,858.496010303E-3,-14.1999989,,,,,858.496010303E-3,447.999954224E-3,
,,,858.500063419E-3,-14.3999996,,,,,858.500063419E-3,423.999965191E-3,
,,,858.504056931E-3,-14.3999996,,,,,858.504056931E-3,391.99995995E-3,
,,,858.508050442E-3,-14.3999996,,,,,858.508050442E-3,367.99997091E-3,
,,,858.512043953E-3,-14.3999996,,,,,858.512043953E-3,335.99996567E-3,
,,,858.516037464E-3,-14.3999996,,,,,858.516037464E-3,311.99997663E-3,
,,,858.520030975E-3,-14.1999989,,,,,858.520030975E-3,287.99998760E-3,
,,,858.524024487E-3,-14.3999996,,,,,858.524024487E-3,263.99996877E-3,
,,,858.528017998E-3,-14.3999996,,,,,858.528017998E-3,239.99997973E-3,
,,,858.532011509E-3,-14.3999996,,,,,858.532011509E-3,215.99999070E-3,
,,,858.536064625E-3,-14.3999996,,,,,858.536064625E-3,199.99998808E-3,
,,,858.540058136E-3,-14.3999996,,,,,858.540058136E-3,175.99998415E-3,
,,,858.544051647E-3,-14.3999996,,,,,858.544051647E-3,159.99999642E-3,
,,,858.548045158E-3,-14.3999996,,,,,858.548045158E-3,135.9999925E-3,
,,,858.552038670E-3,-14.3999996,,,,,858.552038670E-3,119.9999899E-3,
,,,858.556032181E-3,-14.1999989,,,,,858.556032181E-3,103.9999947E-3,
,,,858.560025692E-3,-14.3999996,,,,,858.560025692E-3,95.999993384E-3,
,,,858.564019203E-3,-14.3999996,,,,,858.564019203E-3,79.999998212E-3,
,,,858.568012714E-3,-14.3999996,,,,,858.568012714E-3,71.999996901E-3,
,,,858.572065830E-3,-14.3999996,,,,,858.572065830E-3,63.999995589E-3,
,,,858.576059341E-3,-14.1999989,,,,,858.576059341E-3,55.999994278E-3,
,,,858.580052853E-3,-14.3999996,,,,,858.580052853E-3,55.999994278E-3,
,,,858.584046364E-3,-14.3999996,,,,,858.584046364E-3,47.99999669E-3,
,,,858.588039875E-3,-14.3999996,,,,,858.588039875E-3,55.999994278E-3,
,,,858.592033386E-3,-14.3999996,,,,,858.592033386E-3,47.99999669E-3,
,,,858.596026897E-3,-14.3999996,,,,,858.596026897E-3,55.999994278E-3,
,,,858.600020409E-3,-14.3999996,,,,,858.600020409E-3,55.999994278E-3,
,,,858.604013920E-3,-14.1999989,,,,,858.604013920E-3,55.999994278E-3,
,,,858.608067036E-3,-14.1999989,,,,,858.608067036E-3,63.999995589E-3,
,,,858.612060547E-3,-14.3999996,,,,,858.612060547E-3,63.999995589E-3,
,,,858.616054058E-3,-14.3999996,,,,,858.616054058E-3,79.999998212E-3,
,,,858.620047569E-3,-14.3999996,,,,,858.620047569E-3,95.999993384E-3,
,,,858.624041080E-3,-14.3999996,,,,,858.624041080E-3,103.9999947E-3,
,,,858.628034592E-3,-14.3999996,,,,,858.628034592E-3,119.9999899E-3,
,,,858.632028103E-3,-14.1999989,,,,,858.632028103E-3,127.9999912E-3,
,,,858.636021614E-3,-14.1999989,,,,,858.636021614E-3,151.99999511E-3,
,,,858.640015125E-3,-14.3999996,,,,,858.640015125E-3,167.99998283E-3,
,,,858.644008636E-3,-14.3999996,,,,,858.644008636E-3,183.99998546E-3,
,,,858.648061752E-3,-14.3999996,,,,,858.648061752E-3,207.99998939E-3,
,,,858.652055264E-3,-14.1999989,,,,,858.652055264E-3,223.99997711E-3,
,,,858.656048775E-3,-14.1999989,,,,,858.656048775E-3,247.99998105E-3,
,,,858.660042286E-3,-14.1999989,,,,,858.660042286E-3,271.99998498E-3,
,,,858.664035797E-3,-14.3999996,,,,,858.664035797E-3,295.99997401E-3,
,,,858.668029308E-3,-14.3999996,,,,,858.668029308E-3,319.99999285E-3,
,,,858.672022820E-3,-14.3999996,,,,,858.672022820E-3,335.99996567E-3,
,,,858.676016331E-3,-14.1999989,,,,,858.676016331E-3,359.99998450E-3,
,,,858.680009842E-3,-14.3999996,,,,,858.680009842E-3,383.99997354E-3,
,,,858.684062958E-3,-14.3999996,,,,,858.684062958E-3,407.999962568E-3,
,,,858.688056469E-3,-14.3999996,,,,,858.688056469E-3,431.999981403E-3,
,,,858.692049980E-3,-14.3999996,,,,,858.692049980E-3,455.999970436E-3,
,,,858.696043491E-3,-14.3999996,,,,,858.696043491E-3,479.999959469E-3,
,,,858.700037003E-3,-14.1999989,,,,,858.700037003E-3,503.999948502E-3,
,,,858.704030514E-3,-14.1999989,,,,,858.704030514E-3,519.999980927E-3,
,,,858.708024025E-3,-14.3999996,,,,,858.708024025E-3,543.999969959E-3,
,,,858.712017536E-3,-14.3999996,,,,,858.712017536E-3,567.999958992E-3,
,,,858.716011047E-3,-14.1999989,,,,,858.716011047E-3,583.999931812E-3,
,,,858.720064163E-3,-14.3999996,,,,,858.720064163E-3,607.999980450E-3,
,,,858.724057674E-3,-14.1999989,,,,,858.724057674E-3,623.999953270E-3,
,,,858.728051186E-3,-14.3999996,,,,,858.728051186E-3,639.999985695E-3,
,,,858.732044697E-3,-14.1999989,,,,,858.732044697E-3,647.999942303E-3,
,,,858.736038208E-3,-14.1999989,,,,,858.736038208E-3,671.999931335E-3,
,,,858.740031719E-3,-14.3999996,,,,,858.740031719E-3,687.999963760E-3,
,,,858.744025230E-3,-14.1999989,,,,,858.744025230E-3,695.999979973E-3,
,,,858.748018742E-3,-14.3999996,,,,,858.748018742E-3,703.999936581E-3,
,,,858.752012253E-3,-14.3999996,,,,,858.752012253E-3,719.999969006E-3,
,,,858.756065369E-3,-14.3999996,,,,,858.756065369E-3,727.999925613E-3,
,,,858.760058880E-3,-14.3999996,,,,,858.760058880E-3,727.999925613E-3,
,,,858.764052391E-3,-14.3999996,,,,,858.764052391E-3,735.999941826E-3,
,,,858.768045902E-3,-14.1999989,,,,,858.768045902E-3,743.999958038E-3,
,,,858.772039413E-3,-14.3999996,,,,,858.772039413E-3,743.999958038E-3,
,,,858.776032925E-3,-14.3999996,,,,,858.776032925E-3,743.999958038E-3,
,,,858.780026436E-3,-14.3999996,,,,,858.780026436E-3,735.999941826E-3,
,,,858.784019947E-3,-14.3999996,,,,,858.784019947E-3,735.999941826E-3,
,,,858.788013458E-3,-14.3999996,,,,,858.788013458E-3,727.999925613E-3,
,,,858.792066574E-3,-14.3999996,,,,,858.792066574E-3,719.999969006E-3,
,,,858.796060085E-3,-14.3999996,,,,,858.796060085E-3,719.999969006E-3,
,,,858.800053596E-3,-14.3999996,,,,,858.800053596E-3,703.999936581E-3,
,,,858.804047108E-3,-14.3999996,,,,,858.804047108E-3,695.999979973E-3,
,,,858.808040619E-3,-14.3999996,,,,,858.808040619E-3,679.999947548E-3,
,,,858.812034130E-3,-14.3999996,,,,,858.812034130E-3,671.999931335E-3,
,,,858.816027641E-3,-14.1999989,,,,,858.816027641E-3,655.999958515E-3,
,,,858.820021152E-3,-14.3999996,,,,,858.820021152E-3,631.999969482E-3,
,,,858.824014664E-3,-14.3999996,,,,,858.824014664E-3,623.999953270E-3,
,,,858.828008175E-3,-14.3999996,,,,,858.828008175E-3,607.999980450E-3,
,,,858.832061291E-3,-14.3999996,,,,,858.832061291E-3,591.999948025E-3,
,,,858.836054802E-3,-14.3999996,,,,,858.836054802E-3,567.999958992E-3,
,,,858.840048313E-3,-14.3999996,,,,,858.840048313E-3,551.999986172E-3,
,,,858.844041824E-3,-14.3999996,,,,,858.844041824E-3,535.999953747E-3,
,,,858.848035336E-3,-14.1999989,,,,,858.848035336E-3,519.999980927E-3,
,,,858.852028847E-3,-14.1999989,,,,,858.852028847E-3,495.999962091E-3,
,,,858.856022358E-3,-14.3999996,,,,,858.856022358E-3,471.999973059E-3,
,,,858.860015869E-3,-14.3999996,,,,,858.860015869E-3,455.999970436E-3,
,,,858.864009380E-3,-14.3999996,,,,,858.864009380E-3,439.999967813E-3,
,,,858.868062496E-3,-14.3999996,,,,,858.868062496E-3,415.999978781E-3,
,,,858.872056007E-3,-14.3999996,,,,,858.872056007E-3,399.99997616E-3,
,,,858.876049519E-3,-14.3999996,,,,,858.876049519E-3,375.99998713E-3,
,,,858.880043030E-3,-14.3999996,,,,,858.880043030E-3,359.99998450E-3,
,,,858.884036541E-3,-14.3999996,,,,,858.884036541E-3,343.99998188E-3,
,,,858.888030052E-3,-14.1999989,,,,,858.888030052E-3,319.99999285E-3,
,,,858.892023563E-3,-14.3999996,,,,,858.892023563E-3,303.99999022E-3,
,,,858.896017075E-3,-14.1999989,,,,,858.896017075E-3,295.99997401E-3,
,,,858.900010586E-3,-14.1999989,,,,,858.900010586E-3,271.99998498E-3,
,,,858.904063702E-3,-14.1999989,,,,,858.904063702E-3,263.99996877E-3,
,,,858.908057213E-3,-14.3999996,,,,,858.908057213E-3,247.99998105E-3,
,,,858.912050724E-3,-14.1999989,,,,,858.912050724E-3,231.99997842E-3,
,,,858.916044235E-3,-14.3999996,,,,,858.916044235E-3,223.99997711E-3,
,,,858.920037746E-3,-14.3999996,,,,,858.920037746E-3,207.99998939E-3,
,,,858.924031258E-3,-14.1999989,,,,,858.924031258E-3,199.99998808E-3,
,,,858.928024769E-3,-14.3999996,,,,,858.928024769E-3,183.99998546E-3,
,,,858.932018280E-3,-14.3999996,,,,,858.932018280E-3,183.99998546E-3,
,,,858.936011791E-3,-14.3999996,,,,,858.936011791E-3,175.99998415E-3,
,,,858.940064907E-3,-14.3999996,,,,,858.940064907E-3,167.99998283E-3,
,,,858.944058418E-3,-14.1999989,,,,,858.944058418E-3,167.99998283E-3,
,,,858.948051929E-3,-14.3999996,,,,,858.948051929E-3,167.99998283E-3,
,,,858.952045441E-3,-14.3999996,,,,,858.952045441E-3,167.99998283E-3,
,,,858.956038952E-3,-14.1999989,,,,,858.956038952E-3,167.99998283E-3,
,,,858.960032463E-3,-14.3999996,,,,,858.960032463E-3,159.99999642E-3,
,,,858.964025974E-3,-14.3999996,,,,,858.964025974E-3,167.99998283E-3,
,,,858.968019485E-3,-14.1999989,,,,,858.968019485E-3,167.99998283E-3,
,,,858.972012997E-3,-14.3999996,,,,,858.972012997E-3,167.99998283E-3,
,,,858.976066113E-3,-14.3999996,,,,,858.976066113E-3,175.99998415E-3,
,,,858.980059624E-3,-14.3999996,,,,,858.980059624E-3,183.99998546E-3,
,,,858.984053135E-3,-14.3999996,,,,,858.984053135E-3,191.99998677E-3,
,,,858.988046646E-3,-14.1999989,,,,,858.988046646E-3,191.99998677E-3,
,,,858.992040157E-3,-14.1999989,,,,,858.992040157E-3,207.99998939E-3,
,,,858.996033669E-3,-14.1999989,,,,,858.996033669E-3,215.99999070E-3,
,,,859.000027180E-3,-14.1999989,,,,,859.000027180E-3,223.99997711E-3,
,,,859.004020691E-3,-14.3999996,,,,,859.004020691E-3,223.99997711E-3,
,,,859.008014202E-3,-14.3999996,,,,,859.008014202E-3,239.99997973E-3,
,,,859.012067318E-3,-14.3999996,,,,,859.012067318E-3,247.99998105E-3,
,,,859.016060829E-3,-14.1999989,,,,,859.016060829E-3,263.99996877E-3,
,,,859.020054340E-3,-14.3999996,,,,,859.020054340E-3,279.99997139E-3,
,,,859.024047852E-3,-14.3999996,,,,,859.024047852E-3,295.99997401E-3,
,,,859.028041363E-3,-14.3999996,,,,,859.028041363E-3,303.99999022E-3,
,,,859.032034874E-3,-14.3999996,,,,,859.032034874E-3,319.99999285E-3,
,,,859.036028385E-3,-14.3999996,,,,,859.036028385E-3,335.99996567E-3,
,,,859.040021896E-3,-14.3999996,,,,,859.040021896E-3,343.99998188E-3,
,,,859.044015408E-3,-14.3999996,,,,,859.044015408E-3,359.99998450E-3,
,,,859.048008919E-3,-14.1999989,,,,,859.048008919E-3,375.99998713E-3,
,,,859.052062035E-3,-14.1999989,,,,,859.052062035E-3,391.99995995E-3,
,,,859.056055546E-3,-14.3999996,,,,,859.056055546E-3,407.999962568E-3,
,,,859.060049057E-3,-14.3999996,,,,,859.060049057E-3,415.999978781E-3,
,,,859.064042568E-3,-14.1999989,,,,,859.064042568E-3,431.999981403E-3,
,,,859.068036079E-3,-14.3999996,,,,,859.068036079E-3,447.999954224E-3,
,,,859.072029591E-3,-14.3999996,,,,,859.072029591E-3,455.999970436E-3,
,,,859.076023102E-3,-14.3999996,,,,,859.076023102E-3,463.999956846E-3,
,,,859.080016613E-3,-14.3999996,,,,,859.080016613E-3,479.999959469E-3,
,,,859.084010124E-3,-14.3999996,,,,,859.084010124E-3,495.999962091E-3,
,,,859.088063240E-3,-14.1999989,,,,,859.088063240E-3,503.999948502E-3,
,,,859.092056751E-3,-14.3999996,,,,,859.092056751E-3,519.999980927E-3,
,,,859.096050262E-3,-14.3999996,,,,,859.096050262E-3,527.999937534E-3,
,,,859.100043774E-3,-14.1999989,,,,,859.100043774E-3,543.999969959E-3,
,,,859.104037285E-3,-14.1999989,,,,,859.104037285E-3,543.999969959E-3,
,,,859.108030796E-3,-14.3999996,,,,,859.108030796E-3,559.999942780E-3,
,,,859.112024307E-3,-14.1999989,,,,,859.112024307E-3,559.999942780E-3,
,,,859.116017818E-3,-14.3999996,,,,,859.116017818E-3,567.999958992E-3,
,,,859.120011330E-3,-14.3999996,,,,,859.120011330E-3,575.999975204E-3,
,,,859.124064445E-3,-14.3999996,,,,,859.124064445E-3,583.999931812E-3,
,,,859.128057957E-3,-14.3999996,,,,,859.128057957E-3,591.999948025E-3,
,,,859.132051468E-3,-14.3999996,,,,,859.132051468E-3,591.999948025E-3,
,,,859.136044979E-3,-14.3999996,,,,,859.136044979E-3,599.999964237E-3,
,,,859.140038490E-3,-14.1999989,,,,,859.140038490E-3,599.999964237E-3,
,,,859.144032001E-3,-14.3999996,,,,,859.144032001E-3,607.999980450E-3,
,,,859.148025513E-3,-14.1999989,,,,,859.148025513E-3,607.999980450E-3,
,,,859.152019024E-3,-14.3999996,,,,,859.152019024E-3,607.999980450E-3,
,,,859.156012535E-3,-14.3999996,,,,,859.156012535E-3,607.999980450E-3,
,,,859.160065651E-3,-14.1999989,,,,,859.160065651E-3,607.999980450E-3,
,,,859.164059162E-3,-14.3999996,,,,,859.164059162E-3,599.999964237E-3,
,,,859.168052673E-3,-14.3999996,,,,,859.168052673E-3,591.999948025E-3,
,,,859.172046185E-3,-14.3999996,,,,,859.172046185E-3,591.999948025E-3,
,,,859.176039696E-3,-14.3999996,,,,,859.176039696E-3,591.999948025E-3,
,,,859.180033207E-3,-14.3999996,,,,,859.180033207E-3,583.999931812E-3,
,,,859.184026718E-3,-14.3999996,,,,,859.184026718E-3,575.999975204E-3,
,,,859.188020229E-3,-14.1999989,,,,,859.188020229E-3,567.999958992E-3,
,,,859.192013741E-3,-14.1999989,,,,,859.192013741E-3,559.999942780E-3,
,,,859.196066856E-3,-14.3999996,,,,,859.196066856E-3,551.999986172E-3,
,,,859.200060368E-3,-14.1999989,,,,,859.200060368E-3,543.999969959E-3,
,,,859.204053879E-3,-14.1999989,,,,,859.204053879E-3,543.999969959E-3,
,,,859.208047390E-3,-14.3999996,,,,,859.208047390E-3,527.999937534E-3,
,,,859.212040901E-3,-14.3999996,,,,,859.212040901E-3,519.999980927E-3,
,,,859.216034412E-3,-14.1999989,,,,,859.216034412E-3,511.999964714E-3,
,,,859.220027924E-3,-14.3999996,,,,,859.220027924E-3,503.999948502E-3,
,,,859.224021435E-3,-14.3999996,,,,,859.224021435E-3,487.999975681E-3,
,,,859.228014946E-3,-14.3999996,,,,,859.228014946E-3,479.999959469E-3,
,,,859.232008457E-3,-14.3999996,,,,,859.232008457E-3,463.999956846E-3,
,,,859.236061573E-3,-14.3999996,,,,,859.236061573E-3,463.999956846E-3,
,,,859.240055084E-3,-14.3999996,,,,,859.240055084E-3,447.999954224E-3,
,,,859.244048595E-3,-14.3999996,,,,,859.244048595E-3,431.999981403E-3,
,,,859.248042107E-3,-14.3999996,,,,,859.248042107E-3,423.999965191E-3,
,,,859.252035618E-3,-14.1999989,,,,,859.252035618E-3,407.999962568E-3,
,,,859.256029129E-3,-14.3999996,,,,,859.256029129E-3,399.99997616E-3,
,,,859.260022640E-3,-14.3999996,,,,,859.260022640E-3,391.99995995E-3,
,,,859.264016151E-3,-14.1999989,,,,,859.264016151E-3,383.99997354E-3,
,,,859.268009663E-3,-14.1999989,,,,,859.268009663E-3,367.99997091E-3,
,,,859.272062778E-3,-14.3999996,,,,,859.272062778E-3,359.99998450E-3,
,,,859.276056290E-3,-14.3999996,,,,,859.276056290E-3,351.99996829E-3,
,,,859.280049801E-3,-14.3999996,,,,,859.280049801E-3,335.99996567E-3,
,,,859.284043312E-3,-14.3999996,,,,,859.284043312E-3,335.99996567E-3,
,,,859.288036823E-3,-14.1999989,,,,,859.288036823E-3,319.99999285E-3,
,,,859.292030334E-3,-14.1999989,,,,,859.292030334E-3,311.99997663E-3,
,,,859.296023846E-3,-14.3999996,,,,,859.296023846E-3,311.99997663E-3,
,,,859.300017357E-3,-14.1999989,,,,,859.300017357E-3,303.99999022E-3,
,,,859.304010868E-3,-14.3999996,,,,,859.304010868E-3,295.99997401E-3,
,,,859.308063984E-3,-14.1999989,,,,,859.308063984E-3,287.99998760E-3,
,,,859.312057495E-3,-14.1999989,,,,,859.312057495E-3,279.99997139E-3,
,,,859.316051006E-3,-14.3999996,,,,,859.316051006E-3,279.99997139E-3,
,,,859.320044518E-3,-14.3999996,,,,,859.320044518E-3,271.99998498E-3,
,,,859.324038029E-3,-14.3999996,,,,,859.324038029E-3,271.99998498E-3,
,,,859.328031540E-3,-14.1999989,,,,,859.328031540E-3,263.99996877E-3,
,,,859.332025051E-3,-14.3999996,,,,,859.332025051E-3,263.99996877E-3,
,,,859.336018562E-3,-14.3999996,,,,,859.336018562E-3,255.99998236E-3,
,,,859.340012074E-3,-14.3999996,,,,,859.340012074E-3,263.99996877E-3,
,,,859.344065189E-3,-14.3999996,,,,,859.344065189E-3,255.99998236E-3,
,,,859.348058701E-3,-14.1999989,,,,,859.348058701E-3,255.99998236E-3,
,,,859.352052212E-3,-14.3999996,,,,,859.352052212E-3,255.99998236E-3,
,,,859.356045723E-3,-14.3999996,,,,,859.356045723E-3,255.99998236E-3,
,,,859.360039234E-3,-14.1999989,,,,,859.360039234E-3,263.99996877E-3,
,,,859.364032745E-3,-14.3999996,,,,,859.364032745E-3,263.99996877E-3,
,,,859.368026257E-3,-14.1999989,,,,,859.368026257E-3,263.99996877E-3,
,,,859.372019768E-3,-14.3999996,,,,,859.372019768E-3,271.99998498E-3,
,,,859.376013279E-3,-14.3999996,,,,,859.376013279E-3,279.99997139E-3,
,,,859.380066395E-3,-14.3999996,,,,,859.380066395E-3,279.99997139E-3,
,,,859.384059906E-3,-14.3999996,,,,,859.384059906E-3,287.99998760E-3,
,,,859.388053417E-3,-14.3999996,,,,,859.388053417E-3,287.99998760E-3,
,,,859.392046928E-3,-14.1999989,,,,,859.392046928E-3,295.99997401E-3,
,,,859.396040440E-3,-14.3999996,,,,,859.396040440E-3,303.99999022E-3,
,,,859.400033951E-3,-14.3999996,,,,,859.400033951E-3,311.99997663E-3,
,,,859.404027462E-3,-14.3999996,,,,,859.404027462E-3,311.99997663E-3,
,,,859.408020973E-3,-14.3999996,,,,,859.408020973E-3,327.99997926E-3,
,,,859.412014484E-3,-14.3999996,,,,,859.412014484E-3,327.99997926E-3,
,,,859.416067600E-3,-14.3999996,,,,,859.416067600E-3,335.99996567E-3,
,,,859.420061111E-3,-14.3999996,,,,,859.420061111E-3,343.99998188E-3,
,,,859.424054623E-3,-14.3999996,,,,,859.424054623E-3,351.99996829E-3,
,,,859.428048134E-3,-14.1999989,,,,,859.428048134E-3,359.99998450E-3,
,,,859.432041645E-3,-14.3999996,,,,,859.432041645E-3,367.99997091E-3,
,,,859.436035156E-3,-14.3999996,,,,,859.436035156E-3,375.99998713E-3,
,,,859.440028667E-3,-14.1999989,,,,,859.440028667E-3,391.99995995E-3,
,,,859.444022179E-3,-14.3999996,,,,,859.444022179E-3,391.99995995E-3,
,,,859.448015690E-3,-14.3999996,,,,,859.448015690E-3,407.999962568E-3,
,,,859.452009201E-3,-14.3999996,,,,,859.452009201E-3,415.999978781E-3,
,,,859.456062317E-3,-14.3999996,,,,,859.456062317E-3,423.999965191E-3,
,,,859.460055828E-3,-14.3999996,,,,,859.460055828E-3,431.999981403E-3,
,,,859.464049339E-3,-14.3999996,,,,,859.464049339E-3,439.999967813E-3,
,,,859.468042850E-3,-14.3999996,,,,,859.468042850E-3,455.999970436E-3,
,,,859.472036362E-3,-14.1999989,,,,,859.472036362E-3,455.999970436E-3,
,,,859.476029873E-3,-14.1999989,,,,,859.476029873E-3,463.999956846E-3,
,,,859.480023384E-3,-14.3999996,,,,,859.480023384E-3,471.999973059E-3,
,,,859.484016895E-3,-14.3999996,,,,,859.484016895E-3,479.999959469E-3,
,,,859.488010406E-3,-14.1999989,,,,,859.488010406E-3,487.999975681E-3,
,,,859.492063522E-3,-14.1999989,,,,,859.492063522E-3,495.999962091E-3,
,,,859.496057034E-3,-14.1999989,,,,,859.496057034E-3,503.999948502E-3,
,,,859.500050545E-3,-14.3999996,,,,,859.500050545E-3,511.999964714E-3,
,,,859.504044056E-3,-14.3999996,,,,,859.504044056E-3,511.999964714E-3,
,,,859.508037567E-3,-14.1999989,,,,,859.508037567E-3,519.999980927E-3,
,,,859.512031078E-3,-14.3999996,,,,,859.512031078E-3,519.999980927E-3,
,,,859.516024590E-3,-14.3999996,,,,,859.516024590E-3,527.999937534E-3,
,,,859.520018101E-3,-14.3999996,,,,,859.520018101E-3,527.999937534E-3,
,,,859.524011612E-3,-14.1999989,,,,,859.524011612E-3,535.999953747E-3,
,,,859.528064728E-3,-14.3999996,,,,,859.528064728E-3,535.999953747E-3,
,,,859.532058239E-3,-14.3999996,,,,,859.532058239E-3,535.999953747E-3,
,,,859.536051750E-3,-14.3999996,,,,,859.536051750E-3,535.999953747E-3,
,,,859.540045261E-3,-14.3999996,,,,,859.540045261E-3,535.999953747E-3,
,,,859.544038773E-3,-14.1999989,,,,,859.544038773E-3,535.999953747E-3,
,,,859.548032284E-3,-14.1999989,,,,,859.548032284E-3,535.999953747E-3,
,,,859.552025795E-3,-14.3999996,,,,,859.552025795E-3,535.999953747E-3,
,,,859.556019306E-3,-14.3999996,,,,,859.556019306E-3,535.999953747E-3,
,,,859.560012817E-3,-14.3999996,,,,,859.560012817E-3,535.999953747E-3,
,,,859.564065933E-3,-14.3999996,,,,,859.564065933E-3,527.999937534E-3,
,,,859.568059444E-3,-14.3999996,,,,,859.568059444E-3,527.999937534E-3,
